name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,1.25079287504
Hoi An,15.876666666667,108.33527777778,1.25181707694
Giao Thuy,15.84166667,108.1344444,0.941395678744
Ai Nghia,15.88138889,108.1102778,1.24837387206
Cau Lau,15.85805556,108.2733333,1.52535107934
Kham Duc,15.445,107.7936111,1.12398209489
Tra My,15.3372,108.222,0.682839297285
Nong Son,15.7025,108.0341667,0.994337306692
Da Nang,16.03,108.18,0.924450962417
Cam Le,16.01083333,108.2058333,1.48996465947
Thanh My,15.766666666667,107.83055555556,0.916428197477
