name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-0.279424442526
Hoi An,15.876666666667,108.33527777778,-0.199570966142
Giao Thuy,15.84166667,108.1344444,-0.188451754045
Ai Nghia,15.88138889,108.1102778,0.153643161424
Cau Lau,15.85805556,108.2733333,-0.110052195272
Kham Duc,15.445,107.7936111,0.042624824122
Tra My,15.3372,108.222,-0.217499810419
Nong Son,15.7025,108.0341667,-0.235803230817
Da Nang,16.03,108.18,0.420705829391
Cam Le,16.01083333,108.2058333,0.649974659203
Thanh My,15.766666666667,107.83055555556,0.632776119843
