name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-1.27065361478
Hoi An,15.876666666667,108.33527777778,-1.03051774965
Giao Thuy,15.84166667,108.1344444,-0.538860385379
Ai Nghia,15.88138889,108.1102778,-0.71040114265
Cau Lau,15.85805556,108.2733333,-0.635484991985
Kham Duc,15.445,107.7936111,-0.843396542064
Tra My,15.3372,108.222,-0.951436519525
Nong Son,15.7025,108.0341667,-0.793236248735
Da Nang,16.03,108.18,-1.00373752324
Cam Le,16.01083333,108.2058333,-0.936895842904
Thanh My,15.766666666667,107.83055555556,-0.466787602562
