name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,0.719928494291
Hoi An,15.876666666667,108.33527777778,-0.467088468816
Giao Thuy,15.84166667,108.1344444,1.64984642162
Ai Nghia,15.88138889,108.1102778,1.14584770682
Cau Lau,15.85805556,108.2733333,1.64172106376
Kham Duc,15.445,107.7936111,0.0436267309278
Tra My,15.3372,108.222,1.49573893992
Nong Son,15.7025,108.0341667,-0.425330023366
Da Nang,16.03,108.18,2.37922429507
Cam Le,16.01083333,108.2058333,1.81735424748
Thanh My,15.766666666667,107.83055555556,1.01837982791
