name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,0.591636709117
Hoi An,15.876666666667,108.33527777778,1.4847987815
Giao Thuy,15.84166667,108.1344444,1.25557527724
Ai Nghia,15.88138889,108.1102778,1.89843907947
Cau Lau,15.85805556,108.2733333,1.8457429214
Kham Duc,15.445,107.7936111,1.8846519107
Tra My,15.3372,108.222,1.03343156991
Nong Son,15.7025,108.0341667,1.3329725974
Da Nang,16.03,108.18,0.853381240494
Cam Le,16.01083333,108.2058333,1.36362973574
Thanh My,15.766666666667,107.83055555556,2.05267490836
