name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-0.962550459482
Hoi An,15.876666666667,108.33527777778,-0.424630063596
Giao Thuy,15.84166667,108.1344444,-1.1400466551
Ai Nghia,15.88138889,108.1102778,-1.18390405052
Cau Lau,15.85805556,108.2733333,-0.914741823195
Kham Duc,15.445,107.7936111,-1.2120326014
Tra My,15.3372,108.222,-1.22918429477
Nong Son,15.7025,108.0341667,-1.32598016192
Da Nang,16.03,108.18,-0.930712991239
Cam Le,16.01083333,108.2058333,-1.08123069276
Thanh My,15.766666666667,107.83055555556,-0.640173961657
