name,lat,lon,spi
Tra My,15.3372,108.222,0.2782219159
Kham Duc,15.445,107.7936111,-0.114065809068
Tien Phuoc,15.48833333,108.3077778,-0.278668774467
Nong Son,15.7025,108.0341667,0.167945244014
Thanh My,15.766666666667,107.83055555556,0.534384582879
Giao Thuy,15.84166667,108.1344444,0.562124267148
Cau Lau,15.85805556,108.2733333,0.962492935238
Hoi An,15.876666666667,108.33527777778,0.884447381786
Ai Nghia,15.88138889,108.1102778,0.717568474111
Cam Le,16.01083333,108.2058333,1.04340739906
Da Nang,16.03,108.18,0.703894860045
