lat,lon,rainRate
14.0,107.0,0.561256852932
14.0,107.1,0.330254130531
14.0,107.2,0.324502825504
14.0,107.3,0.373884231318
14.0,107.4,0.430792997591
14.0,107.5,0.750624738401
14.0,107.6,0.748275014572
14.0,107.7,0.395113318926
14.0,107.8,0.532975225593
14.0,107.9,0.227039125282
14.0,108.0,0.29826745484
14.0,108.1,0.801650504232
14.0,108.2,1.25084127858
14.0,108.3,0.808751596138
14.0,108.4,0.716641605832
14.0,108.5,0.516231181566
14.0,108.6,0.28891638713
14.0,108.7,0.412249735557
14.0,108.8,0.415725317318
14.0,108.9,0.700321523473
14.0,109.0,0.668564367574
14.1,107.0,0.963541574543
14.1,107.1,0.880609186366
14.1,107.2,0.787716609193
14.1,107.3,1.4397521466
14.1,107.4,1.45166869415
14.1,107.5,1.06288705603
14.1,107.6,0.837894432712
14.1,107.7,0.535717252467
14.1,107.8,0.485759890638
14.1,107.9,0.459110254887
14.1,108.0,0.672879796592
14.1,108.1,0.29204417346
14.1,108.2,0.258570520207
14.1,108.3,0.23001232231
14.1,108.4,0.356938482844
14.1,108.5,0.401901811827
14.1,108.6,0.896095755044
14.1,108.7,0.851775526768
14.1,108.8,1.02401321195
14.1,108.9,0.662460007006
14.1,109.0,0.439593671821
14.2,107.0,0.521311954595
14.2,107.1,0.681339191506
14.2,107.2,0.931972405466
14.2,107.3,0.35279262421
14.2,107.4,0.478801648482
14.2,107.5,0.164608245541
14.2,107.6,0.32862869947
14.2,107.7,1.27758394042
14.2,107.8,0.957146567758
14.2,107.9,1.61342000426
14.2,108.0,1.62840557261
14.2,108.1,0.57602413767
14.2,108.2,1.85497772554
14.2,108.3,1.81538323592
14.2,108.4,1.68403182644
14.2,108.5,1.14169270312
14.2,108.6,1.33618305065
14.2,108.7,1.20945149567
14.2,108.8,1.59979038243
14.2,108.9,1.3998180842
14.2,109.0,1.15256983531
14.3,107.0,0.067012341693
14.3,107.1,0.030334879877
14.3,107.2,0.0446876782225
14.3,107.3,0.0666912461747
14.3,107.4,0.199325189868
14.3,107.5,0.264751519891
14.3,107.6,0.294172991067
14.3,107.7,0.149783829227
14.3,107.8,0.118894837797
14.3,107.9,0.245680607622
14.3,108.0,0.343438037205
14.3,108.1,0.570888163289
14.3,108.2,0.735396014526
14.3,108.3,0.670382450102
14.3,108.4,0.758166491985
14.3,108.5,0.872356146574
14.3,108.6,1.13453984261
14.3,108.7,1.10227946634
14.3,108.8,1.03101809649
14.3,108.9,0.871907300549
14.3,109.0,0.878459585598
14.4,107.0,0.981700623408
14.4,107.1,1.05249084765
14.4,107.2,1.04692771798
14.4,107.3,0.574265387841
14.4,107.4,1.49038301944
14.4,107.5,0.0400101857958
14.4,107.6,0.0861931240652
14.4,107.7,0.0576878072461
14.4,107.8,0.149645332946
14.4,107.9,0.725782041554
14.4,108.0,1.31461960822
14.4,108.1,0.593769112602
14.4,108.2,0.568385460181
14.4,108.3,0.815707598347
14.4,108.4,1.58174393792
14.4,108.5,0.142002451001
14.4,108.6,0.589250993915
14.4,108.7,0.818329542642
14.4,108.8,0.572670935886
14.4,108.9,0.289351530373
14.4,109.0,0.0461685070768
14.5,107.0,0.850389708765
14.5,107.1,0.983995870687
14.5,107.2,1.54176426539
14.5,107.3,0.700556822121
14.5,107.4,0.557407207554
14.5,107.5,1.81217975821
14.5,107.6,0.510187557666
14.5,107.7,1.0479275526
14.5,107.8,1.42230291339
14.5,107.9,1.05807819299
14.5,108.0,0.487153495895
14.5,108.1,0.955333791557
14.5,108.2,0.297791981371
14.5,108.3,0.237059173058
14.5,108.4,1.00738449662
14.5,108.5,0.391286988277
14.5,108.6,0.553545944858
14.5,108.7,1.18831376615
14.5,108.8,0.341635373537
14.5,108.9,1.27484989411
14.5,109.0,2.02707605623
14.6,107.0,1.93553918367
14.6,107.1,1.75257007498
14.6,107.2,1.77339731203
14.6,107.3,1.20750325837
14.6,107.4,1.61184708076
14.6,107.5,1.77740583778
14.6,107.6,2.14188803895
14.6,107.7,1.16302810493
14.6,107.8,1.53383090667
14.6,107.9,1.31268292712
14.6,108.0,1.90569487819
14.6,108.1,3.67174136563
14.6,108.2,1.8154557877
14.6,108.3,0.544786472456
14.6,108.4,1.28682249691
14.6,108.5,0.569367576391
14.6,108.6,0.518625367898
14.6,108.7,2.34880320448
14.6,108.8,0.336312706117
14.6,108.9,1.26234861102
14.6,109.0,2.04551744997
14.7,107.0,1.1565246128
14.7,107.1,0.99717573938
14.7,107.2,1.05520627834
14.7,107.3,1.65218335576
14.7,107.4,1.70692274254
14.7,107.5,1.55515014101
14.7,107.6,1.67942537344
14.7,107.7,1.6840274916
14.7,107.8,1.12669550534
14.7,107.9,1.67085407954
14.7,108.0,2.38727458101
14.7,108.1,1.88339768955
14.7,108.2,1.84938312846
14.7,108.3,1.73670405324
14.7,108.4,2.56005727733
14.7,108.5,1.35703578463
14.7,108.6,1.63594847824
14.7,108.7,1.38994910615
14.7,108.8,1.44049797696
14.7,108.9,1.22857139679
14.7,109.0,1.43883882836
14.8,107.0,1.60614104371
14.8,107.1,1.18057677709
14.8,107.2,0.785974980099
14.8,107.3,1.36382264155
14.8,107.4,1.57415320526
14.8,107.5,1.67324314779
14.8,107.6,2.24144185754
14.8,107.7,3.73795810365
14.8,107.8,1.28891601553
14.8,107.9,3.69526985823
14.8,108.0,3.24193896074
14.8,108.1,4.28502498148
14.8,108.2,0.963715678081
14.8,108.3,1.37855527364
14.8,108.4,0.931059228722
14.8,108.5,0.859024609439
14.8,108.6,0.772873983951
14.8,108.7,1.03057288239
14.8,108.8,1.37225372437
14.8,108.9,1.43914040783
14.8,109.0,1.88944395934
14.9,107.0,1.20103738084
14.9,107.1,1.48040973011
14.9,107.2,0.810623713303
14.9,107.3,0.644953347044
14.9,107.4,1.14298430039
14.9,107.5,1.35760795721
14.9,107.6,0.737395134754
14.9,107.7,0.43108189106
14.9,107.8,0.928413994028
14.9,107.9,0.683293698472
14.9,108.0,1.09138985164
14.9,108.1,0.649039541255
14.9,108.2,1.5312864522
14.9,108.3,1.58490410098
14.9,108.4,1.84909293312
14.9,108.5,1.47448116227
14.9,108.6,1.78879269212
14.9,108.7,1.37142226566
14.9,108.8,1.1956868358
14.9,108.9,1.89302051859
14.9,109.0,1.62720178813
15.0,107.0,3.19105270877
15.0,107.1,3.97462259047
15.0,107.2,3.5395294968
15.0,107.3,3.18755807914
15.0,107.4,2.9451915212
15.0,107.5,2.62863052171
15.0,107.6,1.35152557073
15.0,107.7,1.61633350747
15.0,107.8,1.27690727636
15.0,107.9,1.29096468911
15.0,108.0,1.00669373525
15.0,108.1,0.862202718388
15.0,108.2,0.644576005638
15.0,108.3,0.780327739893
15.0,108.4,1.43679933622
15.0,108.5,1.56810891163
15.0,108.6,1.52117428067
15.0,108.7,1.56238341751
15.0,108.8,1.45195806213
15.0,108.9,1.36680919188
15.0,109.0,1.85956438899
15.1,107.0,0.626111187041
15.1,107.1,0.754497391637
15.1,107.2,0.819712511846
15.1,107.3,0.795001645107
15.1,107.4,0.581314015668
15.1,107.5,1.53152418695
15.1,107.6,2.53777489765
15.1,107.7,2.69622833701
15.1,107.8,2.8735335141
15.1,107.9,2.9932678102
15.1,108.0,2.64802055969
15.1,108.1,2.79647128657
15.1,108.2,3.25396673847
15.1,108.3,3.39813173749
15.1,108.4,3.55571923172
15.1,108.5,3.81963145128
15.1,108.6,3.35702130431
15.1,108.7,2.75761367427
15.1,108.8,3.41682448797
15.1,108.9,3.38964414783
15.1,109.0,3.16364211589
15.2,107.0,1.51314388448
15.2,107.1,0.901886991458
15.2,107.2,0.823987977579
15.2,107.3,0.756838411791
15.2,107.4,0.986819791375
15.2,107.5,0.763520975597
15.2,107.6,0.993930732366
15.2,107.7,0.766353253741
15.2,107.8,0.759128270671
15.2,107.9,0.773507538252
15.2,108.0,0.767124606529
15.2,108.1,1.19045271771
15.2,108.2,1.29021198489
15.2,108.3,0.520763155771
15.2,108.4,0.495272420347
15.2,108.5,0.633831289597
15.2,108.6,0.806430560304
15.2,108.7,1.11652121204
15.2,108.8,1.09707982186
15.2,108.9,0.91297961236
15.2,109.0,1.1203632059
15.3,107.0,0.884255667683
15.3,107.1,0.460110006854
15.3,107.2,0.37472629454
15.3,107.3,0.240466994233
15.3,107.4,0.104146150872
15.3,107.5,0.0890101916157
15.3,107.6,0.137501284014
15.3,107.7,0.205211528926
15.3,107.8,0.175060098991
15.3,107.9,0.156276448164
15.3,108.0,0.209424650297
15.3,108.1,0.190886517521
15.3,108.2,0.221066353144
15.3,108.3,0.597623459529
15.3,108.4,0.60352776479
15.3,108.5,0.936416453449
15.3,108.6,0.6103801399
15.3,108.7,0.714648157824
15.3,108.8,0.739587516291
15.3,108.9,0.820214228472
15.3,109.0,0.836957722669
15.4,107.0,0.420904821251
15.4,107.1,0.360323992092
15.4,107.2,0.361542622792
15.4,107.3,0.382382734679
15.4,107.4,0.279216127936
15.4,107.5,0.316869378323
15.4,107.6,0.475544367917
15.4,107.7,0.296743147541
15.4,107.8,0.27248705586
15.4,107.9,0.24385583424
15.4,108.0,0.581837926526
15.4,108.1,0.54095853935
15.4,108.2,0.462707531638
15.4,108.3,0.5571115606
15.4,108.4,0.652780424105
15.4,108.5,0.628672031919
15.4,108.6,0.684319870081
15.4,108.7,0.446081736125
15.4,108.8,0.607671156991
15.4,108.9,0.62081342889
15.4,109.0,0.668414660264
15.5,107.0,0.691360378172
15.5,107.1,0.718043029774
15.5,107.2,0.788726878469
15.5,107.3,0.766939783236
15.5,107.4,0.807868204545
15.5,107.5,0.605480660684
15.5,107.6,0.844939609873
15.5,107.7,0.683128006756
15.5,107.8,0.710838919505
15.5,107.9,0.607582170749
15.5,108.0,0.528957168339
15.5,108.1,0.514145075809
15.5,108.2,0.418145343661
15.5,108.3,0.453553516883
15.5,108.4,0.424714159919
15.5,108.5,0.411219375208
15.5,108.6,0.39318970684
15.5,108.7,0.418871030677
15.5,108.8,0.377461329568
15.5,108.9,0.403410649393
15.5,109.0,0.392048567301
15.6,107.0,0.575436502462
15.6,107.1,0.332475620322
15.6,107.2,0.275752479676
15.6,107.3,0.31110075675
15.6,107.4,0.306158278603
15.6,107.5,0.325822770828
15.6,107.6,0.438435954507
15.6,107.7,0.535690199817
15.6,107.8,0.638460484333
15.6,107.9,0.758574320236
15.6,108.0,0.82517256969
15.6,108.1,0.785083914292
15.6,108.2,0.807164924568
15.6,108.3,0.780518781394
15.6,108.4,0.738223985827
15.6,108.5,0.853461335646
15.6,108.6,0.816227037634
15.6,108.7,0.720284516457
15.6,108.8,0.814960268093
15.6,108.9,0.609363969998
15.6,109.0,0.573429255048
15.7,107.0,1.41884395434
15.7,107.1,1.25731114554
15.7,107.2,1.15669675008
15.7,107.3,1.03813686874
15.7,107.4,1.31557006948
15.7,107.5,0.913629389834
15.7,107.6,1.07776505547
15.7,107.7,0.423267900944
15.7,107.8,0.908178834245
15.7,107.9,1.29253780795
15.7,108.0,1.34486705682
15.7,108.1,1.32147902111
15.7,108.2,1.27889916045
15.7,108.3,1.13760841102
15.7,108.4,1.21585862851
15.7,108.5,1.13424306968
15.7,108.6,1.17976547778
15.7,108.7,0.99069955945
15.7,108.8,1.0003207
15.7,108.9,0.955093994271
15.7,109.0,0.84222764289
15.8,107.0,2.37575373985
15.8,107.1,2.08469492523
15.8,107.2,2.09712330624
15.8,107.3,1.67776198499
15.8,107.4,1.81415640237
15.8,107.5,1.92727776896
15.8,107.6,2.37769100443
15.8,107.7,1.97847484937
15.8,107.8,1.83647339605
15.8,107.9,1.41591945314
15.8,108.0,1.49462239258
15.8,108.1,0.999101317953
15.8,108.2,1.43050742708
15.8,108.3,1.32737516426
15.8,108.4,1.21823604219
15.8,108.5,1.25234044529
15.8,108.6,1.16624763282
