lat,lon,spi
14.0,107.0,0.709137037515
14.0,107.1,0.771096768152
14.0,107.2,0.854036230762
14.0,107.3,0.578523160784
14.0,107.4,0.646802907107
14.0,107.5,0.325335883755
14.0,107.6,0.731891192283
14.0,107.7,0.736493820477
14.0,107.8,0.796054770517
14.0,107.9,1.0975146722
14.0,108.0,0.435487907036
14.0,108.1,0.785441753262
14.0,108.2,0.540717171867
14.0,108.3,0.513190565724
14.0,108.4,0.527175068955
14.0,108.5,0.429013881056
14.0,108.6,0.451339644982
14.0,108.7,0.621857478669
14.0,108.8,0.611788042905
14.0,108.9,1.07887113646
14.0,109.0,0.761270412579
14.1,107,0
14.1,107.0,0.417611600886
14.1,107.1,0.500876763775
14.1,107.2,0.557132874467
14.1,107.3,0.622605561221
14.1,107.4,0.510669402146
14.1,107.5,0.562714576415
14.1,107.6,0.564933215342
14.1,107.7,0.733028779971
14.1,107.8,1.33249857168
14.1,107.9,0.665989317512
14.1,108,0
14.1,108.0,0.565435167592
14.1,108.1,0.655047531424
14.1,108.2,0.672347813676
14.1,108.3,0.329933772733
14.1,108.4,0.498488258737
14.1,108.5,0.363887398879
14.1,108.6,0.399929767298
14.1,108.7,0.450732994922
14.1,108.8,0.601843054546
14.1,108.9,0.567878618024
14.1,109,0
14.1,109.0,0.812516008035
14.2,107,0
14.2,107.0,0.00068387303521
14.2,107.1,-0.120287889397
14.2,107.2,-0.0530209499244
14.2,107.3,-0.0615483122921
14.2,107.4,-0.0797824300187
14.2,107.5,0.0855713511914
14.2,107.6,0.0587341704669
14.2,107.7,0.0414196786951
14.2,107.8,0.0285591668097
14.2,107.9,0.0523573497295
14.2,108,0
14.2,108.0,-0.227617311753
14.2,108.1,0.0380469860904
14.2,108.2,-0.0492517916415
14.2,108.3,-0.155982287865
14.2,108.4,0.167501843258
14.2,108.5,0.442345861244
14.2,108.6,0.343966471044
14.2,108.7,0.279836213123
14.2,108.8,0.192945607189
14.2,108.9,0.119339314359
14.2,109,0
14.2,109.0,0.370700930658
14.3,107,0
14.3,107.0,-0.27711541499
14.3,107.1,-0.181035282025
14.3,107.2,-0.164175883943
14.3,107.3,0.173798063525
14.3,107.4,-0.139509676588
14.3,107.5,-0.154273479219
14.3,107.6,-0.175568093745
14.3,107.7,0.0887043307667
14.3,107.8,-0.170490815499
14.3,107.9,-0.121652927583
14.3,108,0
14.3,108.0,-0.181866486004
14.3,108.1,-0.0466317523803
14.3,108.2,-0.156488070317
14.3,108.3,-0.169723211599
14.3,108.4,0.00694862526136
14.3,108.5,-0.030146740655
14.3,108.6,-0.206033569536
14.3,108.7,-0.0847754003175
14.3,108.8,-0.124518460298
14.3,108.9,-0.0497155020314
14.3,109,0
14.3,109.0,-0.00724866071602
14.4,107,0
14.4,107.0,-0.135337975782
14.4,107.1,-0.109569923839
14.4,107.2,-0.128367151401
14.4,107.3,-0.15535864974
14.4,107.4,-0.207467622867
14.4,107.5,0.227918064049
14.4,107.6,-0.280076518431
14.4,107.7,-0.118783550851
14.4,107.8,-0.191385814737
14.4,107.9,-0.216410384623
14.4,108,0
14.4,108.0,-0.0207772196216
14.4,108.1,-0.145581916846
14.4,108.2,0.141596780332
14.4,108.3,0.546218452226
14.4,108.4,0.551027678707
14.4,108.5,0.353209137429
14.4,108.6,0.0235913907084
14.4,108.7,-0.176628517183
14.4,108.8,-0.182709236277
14.4,108.9,-0.24267393757
14.4,109,0
14.4,109.0,-0.226218956157
14.5,107,0
14.5,107.0,0.0391753061162
14.5,107.1,0.208220693176
14.5,107.2,0.437348481809
14.5,107.3,0.258575868764
14.5,107.4,0.0958818445743
14.5,107.5,0.129494599868
14.5,107.6,0.689584400314
14.5,107.7,0.694695301829
14.5,107.8,0.46966846761
14.5,107.9,0.0606744663403
14.5,108,0
14.5,108.0,0.0827886376204
14.5,108.1,-0.0281270694728
14.5,108.2,-0.187717998527
14.5,108.3,-0.273023831116
14.5,108.4,-0.166119613156
14.5,108.5,-0.0891660422615
14.5,108.6,-0.151942678013
14.5,108.7,-0.0913912295735
14.5,108.8,0.118695130354
14.5,108.9,-0.0794130605512
14.5,109,0
14.5,109.0,0.0227266608434
14.6,107,0
14.6,107.0,0.313773710449
14.6,107.1,0.897861803302
14.6,107.2,0.450454689188
14.6,107.3,0.610194457867
14.6,107.4,0.477781451554
14.6,107.5,0.210483973336
14.6,107.6,0.381572226446
14.6,107.7,0.232008359986
14.6,107.8,0.412561641839
14.6,107.9,0.15054821995
14.6,108,0
14.6,108.0,0.358119658879
14.6,108.1,0.13180408691
14.6,108.2,0.140922478973
14.6,108.3,0.330240785538
14.6,108.4,0.272038812943
14.6,108.5,0.355503374822
14.6,108.6,0.262147666888
14.6,108.7,0.0317914210277
14.6,108.8,0.0912945593504
14.6,108.9,-0.146128274345
14.6,109,0
14.6,109.0,0.1982904447
14.7,107,0
14.7,107.0,0.502637856005
14.7,107.1,0.761512271317
14.7,107.2,0.333017037327
14.7,107.3,0.490588873448
14.7,107.4,0.499744575977
14.7,107.5,0.709832859083
14.7,107.6,0.33004715548
14.7,107.7,0.399147844559
14.7,107.8,0.584729775096
14.7,107.9,0.478726423596
14.7,108,0
14.7,108.0,0.350873017512
14.7,108.1,0.514900824078
14.7,108.2,0.423362045088
14.7,108.3,1.09755521465
14.7,108.4,0.989807113047
14.7,108.5,0.316246809382
14.7,108.6,0.221235917741
14.7,108.7,0.2444223504
14.7,108.8,0.185573586703
14.7,108.9,0.206224074393
14.7,109,0
14.7,109.0,0.476557034142
14.8,107,0
14.8,107.0,0.442127530617
14.8,107.1,0.114989738614
14.8,107.2,0.241009198666
14.8,107.3,0.295827758572
14.8,107.4,0.106521080563
14.8,107.5,0.125091182876
14.8,107.6,-0.0606858019057
14.8,107.7,0.287732038926
14.8,107.8,0.511758658797
14.8,107.9,0.453537937567
14.8,108,0
14.8,108.0,0.437021045496
14.8,108.1,0.856491782188
14.8,108.2,0.956239205404
14.8,108.3,0.716043643722
14.8,108.4,0.866323368455
14.8,108.5,0.491678603681
14.8,108.6,0.555761005275
14.8,108.7,0.568128638615
14.8,108.8,0.36923216672
14.8,108.9,0.427812915778
14.8,109,0
14.8,109.0,0.548821427513
14.9,107,0
14.9,107.0,-0.631065616974
14.9,107.1,-0.732774536815
14.9,107.2,-0.436131607148
14.9,107.3,-0.0206083739625
14.9,107.4,-0.220810330577
14.9,107.5,-0.254865432293
14.9,107.6,-0.20282988291
14.9,107.7,-0.284114288185
14.9,107.8,-0.402228421771
14.9,107.9,-0.0179380346953
14.9,108,0
14.9,108.0,0.126951299204
14.9,108.1,-0.0213504017429
14.9,108.2,0.102778210922
14.9,108.3,-0.199523843478
14.9,108.4,-0.131156193034
14.9,108.5,-0.135354029806
14.9,108.6,-0.0908497131288
14.9,108.7,-0.0351917120844
14.9,108.8,-0.171184239152
14.9,108.9,0.341931033234
14.9,109,0
14.9,109.0,0.559913832293
14,107,0
14,107.1,0
14,107.2,0
14,107.3,0
14,107.4,0
14,107.5,0
14,107.6,0
14,107.7,0
14,107.8,0
14,107.9,0
14,108,0
14,108.1,0
14,108.2,0
14,108.3,0
14,108.4,0
14,108.5,0
14,108.6,0
14,108.7,0
14,108.8,0
14,108.9,0
14,109,0
15.0,107.0,-0.465879989811
15.0,107.1,-0.892084961485
15.0,107.2,-0.760684860785
15.0,107.3,-0.785745869491
15.0,107.4,-0.450177672905
15.0,107.5,-0.600353665243
15.0,107.6,-0.930228103157
15.0,107.7,-1.07783534056
