lat,lon,spi
14.0,107.0,-0.0655402103263
14.0,107.1,0.0197897566374
14.0,107.2,0.0411418428118
14.0,107.3,0.00601358893898
14.0,107.4,-0.00704637843662
14.0,107.5,-0.0515775849736
14.0,107.6,-0.0259614654358
14.0,107.7,0.136077324234
14.0,107.8,0.237751538549
14.0,107.9,0.209790758641
14.0,108.0,0.0948483018587
14.0,108.1,0.168887710468
14.0,108.2,0.175800354208
14.0,108.3,0.263119910136
14.0,108.4,0.300928784642
14.0,108.5,0.291455270448
14.0,108.6,0.31333883959
14.0,108.7,0.158177522139
14.0,108.8,0.161037401878
14.0,108.9,0.0915317933055
14.0,109.0,0.178098150003
14.1,107,0
14.1,107.0,1.16091210151
14.1,107.1,1.24874383391
14.1,107.2,1.20748374178
14.1,107.3,1.26788612343
14.1,107.4,1.28994738022
14.1,107.5,1.26731043534
14.1,107.6,1.23544550621
14.1,107.7,1.16830560666
14.1,107.8,1.09088429153
14.1,107.9,1.13289929858
14.1,108,0
14.1,108.0,1.03392671415
14.1,108.1,0.952335378971
14.1,108.2,0.801666447582
14.1,108.3,0.533077527748
14.1,108.4,0.457589171486
14.1,108.5,0.303847773971
14.1,108.6,0.326001478896
14.1,108.7,0.108110122889
14.1,108.8,0.0447421191747
14.1,108.9,-0.0346922165347
14.1,109,0
14.1,109.0,-0.00075005732907
14.2,107,0
14.2,107.0,0.62923405546
14.2,107.1,0.558740522369
14.2,107.2,0.632914255527
14.2,107.3,0.564975227011
14.2,107.4,0.492100813738
14.2,107.5,0.427943611868
14.2,107.6,0.419502935457
14.2,107.7,0.325773557072
14.2,107.8,0.178559128237
14.2,107.9,0.153128989307
14.2,108,0
14.2,108.0,0.198300881512
14.2,108.1,0.393516594689
14.2,108.2,0.635213202076
14.2,108.3,0.757782455482
14.2,108.4,0.919185144328
14.2,108.5,1.06524041446
14.2,108.6,0.950507201294
14.2,108.7,0.868746667673
14.2,108.8,1.02413793373
14.2,108.9,1.19916502966
14.2,109,0
14.2,109.0,1.15514673065
14.3,107,0
14.3,107.0,0.565234339313
14.3,107.1,0.388828758714
14.3,107.2,0.46134855756
14.3,107.3,0.351673664918
14.3,107.4,0.288932677861
14.3,107.5,0.215351745255
14.3,107.6,0.331522089822
14.3,107.7,0.43741722175
14.3,107.8,0.401402509479
14.3,107.9,0.606377280388
14.3,108,0
14.3,108.0,0.757069779054
14.3,108.1,0.824295967909
14.3,108.2,0.921307020459
14.3,108.3,0.95709933821
14.3,108.4,1.08016306458
14.3,108.5,1.05576204787
14.3,108.6,1.14261915596
14.3,108.7,1.07538217172
14.3,108.8,0.959779143082
14.3,108.9,0.945763768543
14.3,109,0
14.3,109.0,0.793648830862
14.4,107,0
14.4,107.0,0.680200444079
14.4,107.1,0.684973363727
14.4,107.2,0.742106008793
14.4,107.3,0.810402936788
14.4,107.4,0.851143467085
14.4,107.5,0.86231807518
14.4,107.6,0.835854602784
14.4,107.7,0.676162485756
14.4,107.8,0.601611611351
14.4,107.9,0.580576030664
14.4,108,0
14.4,108.0,0.49090588021
14.4,108.1,0.503016839551
14.4,108.2,0.531320767382
14.4,108.3,0.458450131254
14.4,108.4,0.494737733222
14.4,108.5,0.620964168566
14.4,108.6,0.677378322382
14.4,108.7,0.607604313091
14.4,108.8,0.523120251817
14.4,108.9,0.659591833456
14.4,109,0
14.4,109.0,0.678563774884
14.5,107,0
14.5,107.0,1.42638581934
14.5,107.1,1.31902252825
14.5,107.2,1.271773385
14.5,107.3,1.31153263648
14.5,107.4,1.32983141664
