lat,lon,rainRate
14.1,107.1,27.51
14.1,107.2,27.02
14.1,107.3,28.68
14.1,107.4,30.27
14.1,107.5,26.93
14.1,107.6,17.41
14.1,107.7,10.69
14.1,107.8,3.02
14.1,107.9,1.79
14.1,108.0,1.09
14.1,108.1,0.26
14.1,108.2,0.32
14.1,108.3,0.66
14.1,108.4,0.24
14.1,108.5,0.00
14.1,108.6,0.00
14.1,108.7,0.00
14.1,108.8,0.00
14.1,108.9,0.00
14.2,107.1,22.05
14.2,107.2,18.43
14.2,107.3,25.15
14.2,107.4,26.06
14.2,107.5,25.76
14.2,107.6,18.51
14.2,107.7,10.75
14.2,107.8,6.29
14.2,107.9,3.30
14.2,108.0,3.94
14.2,108.1,1.78
14.2,108.2,2.58
14.2,108.3,1.75
14.2,108.4,0.77
14.2,108.5,0.03
14.2,108.6,0.00
14.2,108.7,0.00
14.2,108.8,0.00
14.2,108.9,0.00
14.3,107.1,19.63
14.3,107.2,17.28
14.3,107.3,21.70
14.3,107.4,22.25
14.3,107.5,22.96
14.3,107.6,16.07
14.3,107.7,11.35
14.3,107.8,6.64
14.3,107.9,3.65
14.3,108.0,3.16
14.3,108.1,3.16
14.3,108.2,4.05
14.3,108.3,2.82
14.3,108.4,2.13
14.3,108.5,0.08
14.3,108.6,0.14
14.3,108.7,0.01
14.3,108.8,0.00
14.3,108.9,0.00
14.4,107.1,18.45
14.4,107.2,15.83
14.4,107.3,19.09
14.4,107.4,18.40
14.4,107.5,18.52
14.4,107.6,16.39
14.4,107.7,10.65
14.4,107.8,8.40
14.4,107.9,4.01
14.4,108.0,9.62
14.4,108.1,6.36
14.4,108.2,4.44
14.4,108.3,3.77
14.4,108.4,2.42
14.4,108.5,1.17
14.4,108.6,0.52
14.4,108.7,0.17
14.4,108.8,0.17
14.4,108.9,0.12
14.5,107.1,13.55
14.5,107.2,15.09
14.5,107.3,15.30
14.5,107.4,16.46
14.5,107.5,15.38
14.5,107.6,12.51
14.5,107.7,9.25
14.5,107.8,4.81
14.5,107.9,4.51
14.5,108.0,7.60
14.5,108.1,8.74
14.5,108.2,6.52
14.5,108.3,6.95
14.5,108.4,4.08
14.5,108.5,2.04
14.5,108.6,0.51
14.5,108.7,0.47
14.5,108.8,0.00
14.5,108.9,0.22
14.6,107.1,8.15
14.6,107.2,10.43
14.6,107.3,14.29
14.6,107.4,12.68
14.6,107.5,10.71
14.6,107.6,10.23
14.6,107.7,9.56
14.6,107.8,6.15
14.6,107.9,5.74
14.6,108.0,9.94
14.6,108.1,12.71
14.6,108.2,13.09
14.6,108.3,12.02
14.6,108.4,6.95
14.6,108.5,5.24
14.6,108.6,3.28
14.6,108.7,0.42
14.6,108.8,0.39
14.6,108.9,0.00
14.7,107.1,9.57
14.7,107.2,7.21
14.7,107.3,12.55
14.7,107.4,10.03
14.7,107.5,8.91
14.7,107.6,6.23
14.7,107.7,7.00
14.7,107.8,6.96
14.7,107.9,7.33
14.7,108.0,9.33
14.7,108.1,14.72
14.7,108.2,15.09
14.7,108.3,7.98
14.7,108.4,4.26
14.7,108.5,5.08
14.7,108.6,2.84
14.7,108.7,1.74
14.7,108.8,0.60
14.7,108.9,0.31
14.8,107.1,9.55
14.8,107.2,6.21
14.8,107.3,9.29
14.8,107.4,9.71
14.8,107.5,4.26
14.8,107.6,6.20
14.8,107.7,8.72
14.8,107.8,7.44
14.8,107.9,9.90
14.8,108.0,13.86
14.8,108.1,20.79
14.8,108.2,18.35
14.8,108.3,12.38
14.8,108.4,10.92
14.8,108.5,9.01
14.8,108.6,7.42
14.8,108.7,5.54
14.8,108.8,0.09
14.8,108.9,0.43
14.9,107.1,8.26
14.9,107.2,7.84
14.9,107.3,8.47
14.9,107.4,7.03
14.9,107.5,6.55
14.9,107.6,8.00
14.9,107.7,10.11
14.9,107.8,11.31
14.9,107.9,17.12
14.9,108.0,21.87
14.9,108.1,19.35
14.9,108.2,19.28
14.9,108.3,9.74
14.9,108.4,9.27
14.9,108.5,9.76
14.9,108.6,6.61
14.9,108.7,4.96
14.9,108.8,3.40
14.9,108.9,0.00
15.0,107.1,12.05
15.0,107.2,7.79
15.0,107.3,7.15
15.0,107.4,7.49
15.0,107.5,7.37
15.0,107.6,12.51
15.0,107.7,15.38
15.0,107.8,18.32
15.0,107.9,31.97
15.0,108.0,36.13
15.0,108.1,25.95
15.0,108.2,22.74
15.0,108.3,14.44
15.0,108.4,7.96
15.0,108.5,7.21
15.0,108.6,11.44
15.0,108.7,13.17
15.0,108.8,12.13
15.0,108.9,0.00
15.1,107.1,12.07
15.1,107.2,6.87
15.1,107.3,4.92
15.1,107.4,17.90
15.1,107.5,18.36
15.1,107.6,13.65
15.1,107.7,21.13
15.1,107.8,31.57
15.1,107.9,38.35
15.1,108.0,47.36
15.1,108.1,40.13
15.1,108.2,26.20
15.1,108.3,15.03
15.1,108.4,6.35
15.1,108.5,11.23
15.1,108.6,12.23
15.1,108.7,8.44
15.1,108.8,8.79
15.1,108.9,5.73
15.2,107.1,9.80
15.2,107.2,12.55
15.2,107.3,6.37
15.2,107.4,9.33
15.2,107.5,14.52
15.2,107.6,18.35
15.2,107.7,17.20
15.2,107.8,20.97
15.2,107.9,34.18
15.2,108.0,44.29
15.2,108.1,48.54
15.2,108.2,41.23
15.2,108.3,25.84
15.2,108.4,16.49
15.2,108.5,9.67
15.2,108.6,6.17
15.2,108.7,6.65
15.2,108.8,6.88
15.2,108.9,8.63
15.3,107.1,19.77
15.3,107.2,14.61
15.3,107.3,11.64
15.3,107.4,7.68
15.3,107.5,8.29
15.3,107.6,15.86
15.3,107.7,16.01
15.3,107.8,20.54
15.3,107.9,19.63
15.3,108.0,27.21
15.3,108.1,36.61
15.3,108.2,32.17
15.3,108.3,26.57
15.3,108.4,16.18
15.3,108.5,2.56
15.3,108.6,5.69
15.3,108.7,6.00
15.3,108.8,0.40
15.3,108.9,0.52
15.4,107.1,21.41
15.4,107.2,21.98
15.4,107.3,20.70
15.4,107.4,16.52
15.4,107.5,18.04
15.4,107.6,12.34
15.4,107.7,9.91
15.4,107.8,11.79
15.4,107.9,14.61
15.4,108.0,17.41
15.4,108.1,27.26
15.4,108.2,24.98
15.4,108.3,27.89
15.4,108.4,19.69
15.4,108.5,10.91
15.4,108.6,4.62
15.4,108.7,0.00
15.4,108.8,0.14
15.4,108.9,0.28
15.5,107.1,20.90
15.5,107.2,26.09
15.5,107.3,24.87
15.5,107.4,24.12
15.5,107.5,19.80
15.5,107.6,13.40
15.5,107.7,19.67
15.5,107.8,15.75
15.5,107.9,16.86
15.5,108.0,17.18
15.5,108.1,17.50
15.5,108.2,25.22
15.5,108.3,20.88
15.5,108.4,13.35
15.5,108.5,12.11
15.5,108.6,0.80
15.5,108.7,0.00
15.5,108.8,0.00
15.5,108.9,0.00
15.6,107.1,17.46
