lat,lon,rainRate
14.1,107.1,0.57
14.1,107.2,0.49
14.1,107.3,0.68
14.1,107.4,0.02
14.1,107.5,0.02
14.1,107.6,0.01
14.1,107.7,0.02
14.1,107.8,0.02
14.1,107.9,0.07
14.1,108.0,0.08
14.1,108.1,0.36
14.1,108.2,0.31
14.1,108.3,0.02
14.1,108.4,0.00
14.1,108.5,0.00
14.1,108.6,0.00
14.1,108.7,0.00
14.1,108.8,0.00
14.1,108.9,0.00
14.2,107.1,1.90
14.2,107.2,2.31
14.2,107.3,0.02
14.2,107.4,0.03
14.2,107.5,0.49
14.2,107.6,0.02
14.2,107.7,0.04
14.2,107.8,0.03
14.2,107.9,0.04
14.2,108.0,0.11
14.2,108.1,0.18
14.2,108.2,0.12
14.2,108.3,0.00
14.2,108.4,0.00
14.2,108.5,0.00
14.2,108.6,0.00
14.2,108.7,0.00
14.2,108.8,0.00
14.2,108.9,0.00
14.3,107.1,1.75
14.3,107.2,1.57
14.3,107.3,0.08
14.3,107.4,0.13
14.3,107.5,0.73
14.3,107.6,0.07
14.3,107.7,0.04
14.3,107.8,0.68
14.3,107.9,0.86
14.3,108.0,0.62
14.3,108.1,0.33
14.3,108.2,0.05
14.3,108.3,0.00
14.3,108.4,0.00
14.3,108.5,0.00
14.3,108.6,0.00
14.3,108.7,0.00
14.3,108.8,0.00
14.3,108.9,0.00
14.4,107.1,1.64
14.4,107.2,1.16
14.4,107.3,0.10
14.4,107.4,1.06
14.4,107.5,0.61
14.4,107.6,0.11
14.4,107.7,0.34
14.4,107.8,0.43
14.4,107.9,1.37
14.4,108.0,1.33
14.4,108.1,1.71
14.4,108.2,0.02
14.4,108.3,0.00
14.4,108.4,0.00
14.4,108.5,0.00
14.4,108.6,0.00
14.4,108.7,0.00
14.4,108.8,0.00
14.4,108.9,0.00
14.5,107.1,0.21
14.5,107.2,1.19
14.5,107.3,0.86
14.5,107.4,1.32
14.5,107.5,0.41
14.5,107.6,0.11
14.5,107.7,1.33
14.5,107.8,2.06
14.5,107.9,2.08
14.5,108.0,2.26
14.5,108.1,1.60
14.5,108.2,0.00
14.5,108.3,0.00
14.5,108.4,0.00
14.5,108.5,0.00
14.5,108.6,0.00
14.5,108.7,0.00
14.5,108.8,0.00
14.5,108.9,0.00
14.5,109.0,0.00
14.6,107.1,1.48
14.6,107.2,0.83
14.6,107.3,2.53
14.6,107.4,2.04
14.6,107.5,0.79
14.6,107.6,1.37
14.6,107.7,1.89
14.6,107.8,2.25
14.6,107.9,2.30
14.6,108.0,2.36
14.6,108.1,1.27
14.6,108.2,0.00
14.6,108.3,0.00
14.6,108.4,0.00
14.6,108.5,0.00
14.6,108.6,0.00
14.6,108.7,0.00
14.6,108.8,0.00
14.6,108.9,0.00
14.6,109.0,0.00
14.7,107.1,1.47
14.7,107.2,2.64
14.7,107.3,2.74
14.7,107.4,3.14
14.7,107.5,2.52
14.7,107.6,1.11
14.7,107.7,2.71
14.7,107.8,3.11
14.7,107.9,2.32
14.7,108.0,2.27
14.7,108.1,0.00
14.7,108.2,0.00
14.7,108.3,0.00
14.7,108.4,0.00
14.7,108.5,0.00
14.7,108.6,0.00
14.7,108.7,0.00
14.7,108.8,0.00
14.7,108.9,0.00
14.7,109.0,0.00
14.8,107.1,1.04
14.8,107.2,1.85
14.8,107.3,1.06
14.8,107.4,3.04
14.8,107.5,2.63
14.8,107.6,1.26
14.8,107.7,2.22
14.8,107.8,3.03
14.8,107.9,2.56
14.8,108.0,1.88
14.8,108.1,0.00
14.8,108.2,0.00
14.8,108.3,0.00
14.8,108.4,0.00
14.8,108.5,0.00
14.8,108.6,0.00
14.8,108.7,0.00
14.8,108.8,0.00
14.8,108.9,0.00
14.8,109.0,0.00
14.9,107.1,0.96
14.9,107.2,1.60
14.9,107.3,1.26
14.9,107.4,3.23
14.9,107.5,2.90
14.9,107.6,3.14
14.9,107.7,1.40
14.9,107.8,1.73
14.9,107.9,2.11
14.9,108.0,0.00
14.9,108.1,0.00
14.9,108.2,0.00
14.9,108.3,0.00
14.9,108.4,0.00
14.9,108.5,0.00
14.9,108.6,0.00
14.9,108.7,0.00
14.9,108.8,0.00
14.9,108.9,0.00
14.9,109.0,0.00
15.0,107.1,0.82
15.0,107.2,1.26
15.0,107.3,3.22
15.0,107.4,2.04
15.0,107.5,2.60
15.0,107.6,2.48
15.0,107.7,2.62
15.0,107.8,1.04
15.0,107.9,1.55
15.0,108.0,0.00
15.0,108.1,0.00
15.0,108.2,0.00
15.0,108.3,0.00
15.0,108.4,0.00
15.0,108.5,0.00
15.0,108.6,0.00
15.0,108.7,0.00
15.0,108.8,0.00
15.0,108.9,0.00
15.0,109.0,0.00
15.1,107.1,0.88
15.1,107.2,1.17
15.1,107.3,0.46
15.1,107.4,0.49
15.1,107.5,1.79
15.1,107.6,1.97
15.1,107.7,0.11
15.1,107.8,0.07
15.1,107.9,0.00
15.1,108.0,0.00
15.1,108.1,0.00
15.1,108.2,0.00
15.1,108.3,0.00
15.1,108.4,0.00
15.1,108.5,0.00
15.1,108.6,0.00
15.1,108.7,0.00
15.1,108.8,0.00
15.1,108.9,0.00
15.1,109.0,0.00
15.2,107.1,0.03
15.2,107.2,0.02
15.2,107.3,0.00
15.2,107.4,0.00
15.2,107.5,0.00
15.2,107.6,0.00
15.2,107.7,0.00
15.2,107.8,0.00
15.2,107.9,0.00
15.2,108.0,0.00
15.2,108.1,0.00
15.2,108.2,0.00
15.2,108.3,0.00
15.2,108.4,0.00
15.2,108.5,0.00
15.2,108.6,0.00
15.2,108.7,0.00
15.2,108.8,0.00
15.2,108.9,0.00
15.2,109.0,0.00
15.3,107.1,0.00
