name,lat,lon,spi
Tra My,15.3372,108.222,-0.748473445426
Kham Duc,15.445,107.7936111,-0.993661804685
Tien Phuoc,15.48833333,108.3077778,-0.890598579608
Nong Son,15.7025,108.0341667,-1.14542982545
Thanh My,15.766666666667,107.83055555556,-0.645473374414
Giao Thuy,15.84166667,108.1344444,-1.42066427111
Cau Lau,15.85805556,108.2733333,-1.2642430591
Hoi An,15.876666666667,108.33527777778,-0.998777830135
Ai Nghia,15.88138889,108.1102778,-1.35722153312
Cam Le,16.01083333,108.2058333,-1.10198471287
Da Nang,16.03,108.18,-0.768169206799
