name,lat,lon,spi
Tra My,15.3372,108.222,0.913848433345
Kham Duc,15.445,107.7936111,0.50622240693
Tien Phuoc,15.48833333,108.3077778,1.03139521324
Nong Son,15.7025,108.0341667,1.15051990513
Thanh My,15.766666666667,107.83055555556,0.75028620576
Giao Thuy,15.84166667,108.1344444,0.78846627041
Cau Lau,15.85805556,108.2733333,0.648238876079
Hoi An,15.876666666667,108.33527777778,0.725157994411
Ai Nghia,15.88138889,108.1102778,0.370153679624
Cam Le,16.01083333,108.2058333,0.549181224347
Da Nang,16.03,108.18,0.652499670883
