name,lat,lon,spi
Tra My,15.3372,108.222,1.30086306988
Kham Duc,15.445,107.7936111,1.23111492354
Tien Phuoc,15.48833333,108.3077778,0.3019179814
Nong Son,15.7025,108.0341667,0.639616061168
Thanh My,15.766666666667,107.83055555556,-0.599667830467
Giao Thuy,15.84166667,108.1344444,0.241567070603
Cau Lau,15.85805556,108.2733333,-0.10084437571
Hoi An,15.876666666667,108.33527777778,0.0936316443455
Ai Nghia,15.88138889,108.1102778,0.333893561278
Cam Le,16.01083333,108.2058333,-0.224126436062
Da Nang,16.03,108.18,-0.593307863647
