lat,lon,spi
14.0,107.0,-0.564127017259
14.0,107.1,-0.430196529355
14.0,107.2,-0.30646977596
14.0,107.3,-0.289311025551
14.0,107.4,-0.373035057986
14.0,107.5,-0.413707655965
14.0,107.6,-0.580251428781
14.0,107.7,-0.420628396731
14.0,107.8,-0.423320766208
14.0,107.9,-0.42819825532
14.0,108.0,-0.425200883343
14.0,108.1,-0.462696132494
14.0,108.2,-0.313539716871
14.0,108.3,-0.148633803944
14.0,108.4,-0.0670778827656
14.0,108.5,-0.263326850921
14.0,108.6,-0.202911448841
14.0,108.7,-0.103853357626
14.0,108.8,-0.303278582336
14.0,108.9,-0.1039085078
14.0,109.0,-0.0306517461293
14.1,107,0
14.1,107.0,-0.549164041247
14.1,107.1,-0.673329907013
14.1,107.2,-0.597525663022
14.1,107.3,-0.682996624416
14.1,107.4,-0.603609804003
14.1,107.5,-0.6164387908
14.1,107.6,-0.670666883978
14.1,107.7,-0.731286229591
14.1,107.8,-0.756634067289
14.1,107.9,-0.664107793188
14.1,108,0
14.1,108.0,-0.643009764949
14.1,108.1,-0.74305219688
14.1,108.2,-0.694257546759
14.1,108.3,-0.855817571913
14.1,108.4,-0.823799335107
14.1,108.5,-0.967268175313
14.1,108.6,-0.97428142189
14.1,108.7,-0.813904168524
14.1,108.8,-0.731425771613
14.1,108.9,-0.587610033732
14.1,109,0
14.1,109.0,-0.630338212351
14.2,107,0
14.2,107.0,-0.156608460834
14.2,107.1,-0.137982028674
14.2,107.2,-0.165172183587
14.2,107.3,-0.223251268567
14.2,107.4,-0.193092309192
14.2,107.5,0.0182517320368
14.2,107.6,-0.180893745915
14.2,107.7,-0.1077379809
14.2,107.8,-0.0475915310608
14.2,107.9,-0.176631015437
14.2,108,0
14.2,108.0,-0.155347957752
14.2,108.1,-0.137397735548
14.2,108.2,-0.21312963536
14.2,108.3,-0.281075341772
14.2,108.4,-0.314808858431
14.2,108.5,-0.365155304551
14.2,108.6,-0.332600203349
14.2,108.7,-0.330468664209
14.2,108.8,-0.384625471719
14.2,108.9,-0.502207418216
14.2,109,0
14.2,109.0,-0.514031156362
14.3,107,0
14.3,107.0,-0.250513066119
14.3,107.1,-0.251928569147
14.3,107.2,-0.283147416975
14.3,107.3,-0.244959287512
14.3,107.4,-0.164772471355
14.3,107.5,-0.0832426586547
14.3,107.6,-0.0299824563017
14.3,107.7,-0.0648913348415
14.3,107.8,-0.140887207408
14.3,107.9,-0.123224547852
14.3,108,0
14.3,108.0,-0.02192719436
14.3,108.1,-0.130645301419
14.3,108.2,-0.103991189371
14.3,108.3,-0.072506394711
14.3,108.4,-0.003324420338
14.3,108.5,0.0453330700966
14.3,108.6,0.0316347898182
14.3,108.7,0.108627945027
14.3,108.8,0.105202161988
14.3,108.9,-0.0235880949681
14.3,109,0
14.3,109.0,-0.0209219600046
14.4,107,0
14.4,107.0,-0.316977572158
14.4,107.1,-0.211081315246
14.4,107.2,-0.294043946679
14.4,107.3,-0.35173956261
14.4,107.4,-0.358430476281
14.4,107.5,-0.338033280237
14.4,107.6,-0.310251760963
14.4,107.7,-0.374535326489
14.4,107.8,-0.248832372038
14.4,107.9,-0.276502821643
14.4,108,0
14.4,108.0,-0.395472400579
14.4,108.1,-0.343412327948
14.4,108.2,-0.213380253987
14.4,108.3,-0.269755572643
14.4,108.4,-0.194604124025
14.4,108.5,-0.0436550889713
14.4,108.6,-0.0925211852195
14.4,108.7,-0.00373477225786
14.4,108.8,-0.0394649830901
14.4,108.9,-0.171407186315
14.4,109,0
14.4,109.0,-0.198776799878
14.5,107,0
14.5,107.0,-0.0236976045564
14.5,107.1,0.0109274839334
14.5,107.2,-0.13487030951
14.5,107.3,-0.153856550701
14.5,107.4,-0.116404342751
14.5,107.5,-0.163650675485
14.5,107.6,-0.0194082272886
14.5,107.7,-0.106576119376
14.5,107.8,-0.11909083305
14.5,107.9,-0.217869783469
14.5,108,0
14.5,108.0,-0.221722115381
14.5,108.1,-0.347429949728
14.5,108.2,-0.249145979151
14.5,108.3,-0.12290483802
14.5,108.4,-0.0965967022841
14.5,108.5,-0.029334594569
14.5,108.6,-0.104836269756
14.5,108.7,0.0251010188245
14.5,108.8,-0.0208100704785
14.5,108.9,0.0427072648243
14.5,109,0
14.5,109.0,-0.0410266855739
14.6,107,0
14.6,107.0,-0.12917448295
14.6,107.1,0.205816115494
14.6,107.2,0.0927792797578
14.6,107.3,0.233533200931
14.6,107.4,0.384584577604
14.6,107.5,2.17032526399
14.6,107.6,0.642876551015
14.6,107.7,0.299047845703
14.6,107.8,0.701150113707
14.6,107.9,0.604370595497
14.6,108,0
14.6,108.0,0.494682948429
14.6,108.1,0.405729900731
14.6,108.2,0.226947888673
14.6,108.3,-0.0551281159449
14.6,108.4,0.0669078314417
14.6,108.5,-0.0404353161047
14.6,108.6,0.110151354322
14.6,108.7,-0.110712244372
14.6,108.8,0.0711517563531
14.6,108.9,0.0559319577224
14.6,109,0
14.6,109.0,0.0820185678583
14.7,107,0
14.7,107.0,0.342761012056
14.7,107.1,-0.671776578905
14.7,107.2,-0.727301202728
14.7,107.3,-0.790734469604
14.7,107.4,-0.256527608678
14.7,107.5,-0.526782864954
14.7,107.6,-0.564864458472
