lat,lon,spi
14.0,107.0,0.582448940893
14.0,107.1,0.571057768366
14.0,107.2,0.650844104535
14.0,107.3,0.588100337943
14.0,107.4,0.565865039293
14.0,107.5,0.50235784373
14.0,107.6,0.590304540927
14.0,107.7,0.824601784813
14.0,107.8,0.591018044811
14.0,107.9,0.637049934495
14.0,108.0,0.714892685759
14.0,108.1,0.644957165743
14.0,108.2,0.517787999682
14.0,108.3,0.467692418005
14.0,108.4,0.390369690695
14.0,108.5,0.320340668413
14.0,108.6,0.32318450769
14.0,108.7,0.301023981425
14.0,108.8,0.231035916187
14.0,108.9,0.382535171899
14.0,109.0,0.59962063231
14.1,107,0
14.1,107.0,1.03993385493
14.1,107.1,1.16973788885
14.1,107.2,1.33931007569
14.1,107.3,1.38263387443
14.1,107.4,1.23872999051
14.1,107.5,1.05832951386
14.1,107.6,0.984043600177
14.1,107.7,0.932123130707
14.1,107.8,0.852006310803
14.1,107.9,0.795190613753
14.1,108,0
14.1,108.0,0.958974520311
14.1,108.1,0.750987889877
14.1,108.2,0.698196230065
14.1,108.3,0.57918334757
14.1,108.4,0.823474068302
14.1,108.5,0.946827198797
14.1,108.6,0.745198724107
14.1,108.7,0.807489659855
14.1,108.8,0.757790361431
14.1,108.9,0.59410567763
14.1,109,0
14.1,109.0,0.600166081881
14.2,107,0
14.2,107.0,2.0530102828
14.2,107.1,2.10601118846
14.2,107.2,1.91613910714
14.2,107.3,1.91067958649
14.2,107.4,1.83471328053
14.2,107.5,1.83133280388
14.2,107.6,1.80480039742
14.2,107.7,1.8351466414
14.2,107.8,1.72954717843
14.2,107.9,1.72444281307
14.2,108,0
14.2,108.0,1.75944770747
14.2,108.1,1.52632965814
14.2,108.2,1.64503644237
14.2,108.3,1.41323012331
14.2,108.4,1.3981909716
14.2,108.5,1.27368497417
14.2,108.6,1.19208308626
14.2,108.7,1.43166506079
14.2,108.8,1.17263109468
14.2,108.9,1.12638542268
14.2,109,0
14.2,109.0,1.0201774808
14.3,107,0
14.3,107.0,1.56224826598
14.3,107.1,1.49805998155
14.3,107.2,1.45836921909
14.3,107.3,1.36290064027
14.3,107.4,1.36844853396
14.3,107.5,1.24984113864
14.3,107.6,1.23086453333
14.3,107.7,1.28824786979
14.3,107.8,1.1888818719
14.3,107.9,1.27236235073
14.3,108,0
14.3,108.0,1.35864568272
14.3,108.1,1.29710081346
14.3,108.2,1.40766490965
14.3,108.3,1.56170856802
14.3,108.4,1.60547664075
14.3,108.5,1.43122438591
14.3,108.6,1.46644803466
14.3,108.7,1.66140580274
14.3,108.8,1.91657795272
14.3,108.9,2.04660371598
14.3,109,0
14.3,109.0,2.16907971951
14.4,107,0
14.4,107.0,1.59125470547
14.4,107.1,1.77077644105
14.4,107.2,1.91927053396
14.4,107.3,1.84257252595
14.4,107.4,1.88990940175
14.4,107.5,1.83685240904
14.4,107.6,1.8057709779
14.4,107.7,1.71932039286
14.4,107.8,1.63998573093
14.4,107.9,1.471351025
14.4,108,0
14.4,108.0,1.2540600215
14.4,108.1,1.34044082141
14.4,108.2,1.38953356284
14.4,108.3,1.3340604398
14.4,108.4,1.41227437943
14.4,108.5,1.35308134766
14.4,108.6,1.4420135688
14.4,108.7,1.5894812273
14.4,108.8,1.42255089943
14.4,108.9,1.39882869965
14.4,109,0
14.4,109.0,1.41417048832
14.5,107,0
14.5,107.0,0.687824464805
14.5,107.1,0.645431004202
14.5,107.2,0.464649103535
14.5,107.3,0.482519171031
14.5,107.4,0.29471228465
14.5,107.5,0.334462966319
14.5,107.6,0.378290125805
14.5,107.7,0.477394226839
14.5,107.8,0.610972951327
14.5,107.9,0.532775901601
14.5,108,0
14.5,108.0,0.58836958051
14.5,108.1,0.628671515865
14.5,108.2,0.737585853405
14.5,108.3,0.882706040082
14.5,108.4,1.04170618668
14.5,108.5,1.05065497578
14.5,108.6,1.12242989967
14.5,108.7,1.28465579354
14.5,108.8,1.41510713375
14.5,108.9,1.58614377478
14.5,109,0
14.5,109.0,1.5663710662
14.6,107,0
14.6,107.0,0.534697211451
14.6,107.1,0.519770539647
14.6,107.2,0.457165556444
14.6,107.3,0.0143079924715
14.6,107.4,0.00294634051861
14.6,107.5,0.0835791112615
