name,lat,lon,spi
Tra My,15.3372,108.222,1.82046693982
Kham Duc,15.445,107.7936111,0.0892531911372
Tien Phuoc,15.48833333,108.3077778,0.565240433116
Nong Son,15.7025,108.0341667,1.34166550651
Thanh My,15.766666666667,107.83055555556,1.89024191354
Giao Thuy,15.84166667,108.1344444,0.896345491238
Cau Lau,15.85805556,108.2733333,0.449212895222
Hoi An,15.876666666667,108.33527777778,0.575496156342
Ai Nghia,15.88138889,108.1102778,0.485874050197
Cam Le,16.01083333,108.2058333,0.583765625112
Da Nang,16.03,108.18,0.750497567258
