name,lat,lon,spi
Tra My,15.3372,108.222,0.596464032181
Kham Duc,15.445,107.7936111,0.938777601646
Tien Phuoc,15.48833333,108.3077778,1.45428844681
Nong Son,15.7025,108.0341667,1.0940174803
Thanh My,15.766666666667,107.83055555556,0.481027361057
Giao Thuy,15.84166667,108.1344444,0.894977080346
Cau Lau,15.85805556,108.2733333,0.581448187524
Hoi An,15.876666666667,108.33527777778,0.725328109566
Ai Nghia,15.88138889,108.1102778,0.453401611321
Cam Le,16.01083333,108.2058333,0.684415859722
Da Nang,16.03,108.18,0.385214089346
