name,lat,lon,spi
Tra My,15.3372,108.222,-2.68511596483
Kham Duc,15.445,107.7936111,-2.08192238734
Tien Phuoc,15.48833333,108.3077778,-2.9928578546
Nong Son,15.7025,108.0341667,-2.95387024799
Thanh My,15.766666666667,107.83055555556,-3.25271869681
Giao Thuy,15.84166667,108.1344444,-3.16970274598
Cau Lau,15.85805556,108.2733333,-3.20290434605
Hoi An,15.876666666667,108.33527777778,-3.2491289506
Ai Nghia,15.88138889,108.1102778,-2.92080275569
Cam Le,16.01083333,108.2058333,-3.02973274592
Da Nang,16.03,108.18,-2.86121298363
