name,lat,lon,spi
Tra My,15.3372,108.222,0.544622821219
Kham Duc,15.445,107.7936111,0.642466389252
Tien Phuoc,15.48833333,108.3077778,1.01261394675
Nong Son,15.7025,108.0341667,1.06233357329
Thanh My,15.766666666667,107.83055555556,1.20728258276
Giao Thuy,15.84166667,108.1344444,1.13343899136
Cau Lau,15.85805556,108.2733333,0.706393829791
Hoi An,15.876666666667,108.33527777778,0.796405701538
Ai Nghia,15.88138889,108.1102778,0.730191689861
Cam Le,16.01083333,108.2058333,0.0998695029885
Da Nang,16.03,108.18,0.192180658603
