name,lat,lon,spi
Tra My,15.3372,108.222,0.0500450129043
Kham Duc,15.445,107.7936111,-0.528613255878
Tien Phuoc,15.48833333,108.3077778,0.190936989268
Nong Son,15.7025,108.0341667,-0.480294590064
Thanh My,15.766666666667,107.83055555556,-0.239402909661
Giao Thuy,15.84166667,108.1344444,-0.712448375581
Cau Lau,15.85805556,108.2733333,-0.814715368322
Hoi An,15.876666666667,108.33527777778,-0.65059151957
Ai Nghia,15.88138889,108.1102778,-0.899708478377
Cam Le,16.01083333,108.2058333,-0.819900380331
Da Nang,16.03,108.18,-0.270769504494
