name,lat,lon,spi
Tra My,15.3372,108.222,0.105801117752
Kham Duc,15.445,107.7936111,0.0172398810131
Tien Phuoc,15.48833333,108.3077778,-0.359966484514
Nong Son,15.7025,108.0341667,0.245200458959
Thanh My,15.766666666667,107.83055555556,0.326106082487
Giao Thuy,15.84166667,108.1344444,-0.733665522187
Cau Lau,15.85805556,108.2733333,-0.97566177488
Hoi An,15.876666666667,108.33527777778,-1.44527041442
Ai Nghia,15.88138889,108.1102778,-0.65355148244
Cam Le,16.01083333,108.2058333,-0.952547047253
Da Nang,16.03,108.18,-1.06862978108
