name,lat,lon,spi
Tra My,15.3372,108.222,-0.55630503715
Kham Duc,15.445,107.7936111,-1.02330984978
Tien Phuoc,15.48833333,108.3077778,-1.43539654541
Nong Son,15.7025,108.0341667,-1.80172730869
Thanh My,15.766666666667,107.83055555556,-1.73790760969
Giao Thuy,15.84166667,108.1344444,-1.66162671969
Cau Lau,15.85805556,108.2733333,-1.26097955332
Hoi An,15.876666666667,108.33527777778,-1.32014224413
Ai Nghia,15.88138889,108.1102778,-1.01889337877
Cam Le,16.01083333,108.2058333,-0.847400831628
Da Nang,16.03,108.18,-0.554991459489
