name,lat,lon,spi
Tra My,15.3372,108.222,0.126140197867
Kham Duc,15.445,107.7936111,0.224785572707
Tien Phuoc,15.48833333,108.3077778,0.303766841138
Nong Son,15.7025,108.0341667,0.0702918922311
Thanh My,15.766666666667,107.83055555556,-0.232260690496
Giao Thuy,15.84166667,108.1344444,-0.411643607843
Cau Lau,15.85805556,108.2733333,-0.727190151019
Hoi An,15.876666666667,108.33527777778,-1.20905563138
Ai Nghia,15.88138889,108.1102778,-0.363707048113
Cam Le,16.01083333,108.2058333,-1.04297418875
Da Nang,16.03,108.18,-1.17404544584
