name,lat,lon,spi
Tra My,15.3372,108.222,-0.462521133336
Kham Duc,15.445,107.7936111,-0.046034365301
Tien Phuoc,15.48833333,108.3077778,-1.27631575646
Nong Son,15.7025,108.0341667,-0.754306035866
Thanh My,15.766666666667,107.83055555556,-0.897188885887
Giao Thuy,15.84166667,108.1344444,-1.6827467481
Cau Lau,15.85805556,108.2733333,-1.33889248013
Hoi An,15.876666666667,108.33527777778,-1.61989423804
Ai Nghia,15.88138889,108.1102778,-0.293103515768
Cam Le,16.01083333,108.2058333,-0.610447193269
Da Nang,16.03,108.18,-0.772299051791
