name,lat,lon,spi
Tra My,15.3372,108.222,-0.0967733448341
Kham Duc,15.445,107.7936111,-0.627225714121
Tien Phuoc,15.48833333,108.3077778,-0.637214622044
Nong Son,15.7025,108.0341667,-1.70121519741
Thanh My,15.766666666667,107.83055555556,-0.947682016174
Giao Thuy,15.84166667,108.1344444,-0.837428792294
Cau Lau,15.85805556,108.2733333,-0.460396562363
Hoi An,15.876666666667,108.33527777778,0.121373939182
Ai Nghia,15.88138889,108.1102778,-0.96304986441
Cam Le,16.01083333,108.2058333,-0.429209633641
Da Nang,16.03,108.18,-0.486090087608
