lat,lon,spi
14.0,107.0,-1.34825721338
14.0,107.1,-1.33789555996
14.0,107.2,-1.3488997459
14.0,107.3,-1.18737450331
14.0,107.4,-1.22744595548
14.0,107.5,-0.913135155859
14.0,107.6,-1.02712021709
14.0,107.7,-0.953474217078
14.0,107.8,-1.224678843
14.0,107.9,-1.27571729566
14.0,108.0,-1.30635827991
14.0,108.1,-1.27349327213
14.0,108.2,-1.33720775506
14.0,108.3,-1.26101450508
14.0,108.4,-1.11222886595
14.0,108.5,-1.1451625102
14.0,108.6,-1.13470593514
14.0,108.7,-1.25279348775
14.0,108.8,-1.27121373655
14.0,108.9,-1.21598024219
14.0,109.0,-1.18708863816
14.1,107,0
14.1,107.0,-1.45229354539
14.1,107.1,-1.44330881259
14.1,107.2,-1.46572625168
14.1,107.3,-1.44568578293
14.1,107.4,-1.41983123245
14.1,107.5,-1.42049018166
14.1,107.6,-1.43697426094
14.1,107.7,-1.44546761144
14.1,107.8,-1.44709966134
14.1,107.9,-1.4449847787
14.1,108,0
14.1,108.0,-1.45627458043
14.1,108.1,-1.45528654286
14.1,108.2,-1.39971948809
14.1,108.3,-1.40035198825
14.1,108.4,-1.38159499046
14.1,108.5,-1.19670837723
14.1,108.6,-1.1277347807
14.1,108.7,-1.38736176327
14.1,108.8,-1.39088432273
14.1,108.9,-1.35982239824
14.1,109,0
14.1,109.0,-1.31191200655
14.2,107,0
14.2,107.0,-1.18913141328
14.2,107.1,-1.0106386366
14.2,107.2,-0.883612484649
14.2,107.3,-1.08835383962
14.2,107.4,-1.12785892609
14.2,107.5,-0.76834961498
14.2,107.6,-0.890403058023
14.2,107.7,-1.04779779614
14.2,107.8,-1.20215861368
14.2,107.9,-1.33917044358
14.2,108,0
14.2,108.0,-1.29484512539
14.2,108.1,-1.37059555184
14.2,108.2,-1.44685537957
14.2,108.3,-1.43436474422
14.2,108.4,-1.40878347384
14.2,108.5,-1.43955074302
14.2,108.6,-1.45736866823
14.2,108.7,-1.4583465703
14.2,108.8,-1.4671798357
14.2,108.9,-1.43993268628
14.2,109,0
14.2,109.0,-1.44112437172
14.3,107,0
14.3,107.0,-1.24957113652
14.3,107.1,-1.17671050521
14.3,107.2,-0.980498369036
14.3,107.3,-0.897551226383
14.3,107.4,-1.14388571439
14.3,107.5,-1.13563823479
14.3,107.6,-1.19293983272
14.3,107.7,-1.1352057242
14.3,107.8,-1.30978384743
14.3,107.9,-1.21125540373
14.3,108,0
14.3,108.0,-1.05216354474
14.3,108.1,-1.14033348515
14.3,108.2,-0.871527096461
14.3,108.3,-1.31936764652
14.3,108.4,-1.1661261282
14.3,108.5,-1.26865754613
14.3,108.6,-1.27127930206
14.3,108.7,-1.37335865128
14.3,108.8,-1.30845464613
14.3,108.9,-1.30845354001
14.3,109,0
14.3,109.0,-1.30528033764
14.4,107,0
14.4,107.0,-1.15029580208
14.4,107.1,-1.14444007068
14.4,107.2,-1.3403386998
14.4,107.3,-1.15801252765
14.4,107.4,-1.11550292088
14.4,107.5,-1.23121057961
14.4,107.6,-0.989058744008
14.4,107.7,-1.01028802018
14.4,107.8,-1.01572136265
14.4,107.9,-1.26983469416
14.4,108,0
14.4,108.0,-1.0419008291
14.4,108.1,-0.991656727772
14.4,108.2,-1.0672633497
14.4,108.3,-1.14003281828
14.4,108.4,-1.02756765394
14.4,108.5,-0.720820576019
14.4,108.6,-0.807151821611
14.4,108.7,-1.07917267435
14.4,108.8,-0.953466789191
14.4,108.9,-1.13631375366
14.4,109,0
14.4,109.0,-1.21668327393
14.5,107,0
14.5,107.0,-0.979103120828
14.5,107.1,-0.959508790543
14.5,107.2,-1.02001992597
14.5,107.3,-1.07556857194
14.5,107.4,-1.13296573492
14.5,107.5,-0.991208162539
14.5,107.6,-1.25453957954
14.5,107.7,-1.21087875365
14.5,107.8,-1.22028934961
14.5,107.9,-1.1185437527
14.5,108,0
14.5,108.0,-1.09058575853
14.5,108.1,-1.11502126865
14.5,108.2,-1.1065319962
14.5,108.3,-1.08293956173
14.5,108.4,-1.18270518267
14.5,108.5,-1.13149697853
14.5,108.6,-1.12918097834
14.5,108.7,-1.10810796055
14.5,108.8,-1.16820829096
14.5,108.9,-1.15826632983
14.5,109,0
14.5,109.0,-1.1864770221
14.6,107,0
14.6,107.0,-1.33154298967
14.6,107.1,-1.34620030829
14.6,107.2,-1.2891518809
14.6,107.3,-1.08163584411
14.6,107.4,-1.16351219299
14.6,107.5,-1.16012167109
14.6,107.6,-1.26007375516
14.6,107.7,-1.28707603942
14.6,107.8,-1.33870994938
14.6,107.9,-1.40342898917
14.6,108,0
14.6,108.0,-1.40103971209
14.6,108.1,-1.43335055393
14.6,108.2,-1.18575405223
14.6,108.3,-0.845263954445
14.6,108.4,-1.18671501449
14.6,108.5,-1.02959549408
14.6,108.6,-0.876393968656
14.6,108.7,-0.657393251746
14.6,108.8,-0.931970922985
14.6,108.9,-1.0342587193
14.6,109,0
14.6,109.0,-1.27997524496
14.7,107,0
14.7,107.0,-1.30131432058
14.7,107.1,-1.27510611663
14.7,107.2,-1.2806279029
14.7,107.3,-1.31168395942
14.7,107.4,-1.29048711849
14.7,107.5,-1.34209354481
14.7,107.6,-1.25192299284
14.7,107.7,-1.22051421215
14.7,107.8,-1.26043185251
14.7,107.9,-1.29623048056
14.7,108,0
14.7,108.0,-1.22312212917
14.7,108.1,-1.31741748083
14.7,108.2,-1.38434136411
14.7,108.3,-1.33933102695
14.7,108.4,-1.24110287784
14.7,108.5,-1.22089197385
14.7,108.6,-1.28937714371
14.7,108.7,-1.33569156885
14.7,108.8,-1.40132118541
14.7,108.9,-1.37496967524
14.7,109,0
14.7,109.0,-1.38890050094
14.8,107,0
14.8,107.0,-1.0048355445
14.8,107.1,-1.04527480178
14.8,107.2,-1.06826094217
14.8,107.3,-1.09219181579
14.8,107.4,-1.08517727462
14.8,107.5,-1.1464361076
14.8,107.6,-1.22601771186
14.8,107.7,-1.28464820739
14.8,107.8,-1.21272352404
14.8,107.9,-1.28438970904
14.8,108,0
14.8,108.0,-1.11004378939
14.8,108.1,-1.32134613028
14.8,108.2,-1.24466624832
14.8,108.3,-1.15950294212
14.8,108.4,-1.24562228033
14.8,108.5,-1.283066375
14.8,108.6,-1.26029743931
14.8,108.7,-1.25607296503
14.8,108.8,-1.09859813375
14.8,108.9,-1.20737119918
14.8,109,0
14.8,109.0,-1.30356061186
14.9,107,0
14.9,107.0,-1.01443934058
14.9,107.1,-0.815839979103
14.9,107.2,-0.783160198399
14.9,107.3,-0.578068644789
14.9,107.4,-0.782062813977
14.9,107.5,-0.824809335344
14.9,107.6,-0.815786237951
14.9,107.7,-0.886262007433
14.9,107.8,-1.00576464696
14.9,107.9,-1.13477429242
14.9,108,0
14.9,108.0,-1.25094201072
14.9,108.1,-1.03086685913
14.9,108.2,-1.15018861548
14.9,108.3,-1.09289767477
14.9,108.4,-1.15930525066
14.9,108.5,-1.11179827863
14.9,108.6,-1.16200230414
14.9,108.7,-1.13895136033
14.9,108.8,-1.03673066728
14.9,108.9,-1.21642382246
14.9,109,0
14.9,109.0,-1.27155413013
14,107,0
14,107.1,0
14,107.2,0
14,107.3,0
14,107.4,0
14,107.5,0
14,107.6,0
14,107.7,0
14,107.8,0
14,107.9,0
14,108,0
14,108.1,0
14,108.2,0
14,108.3,0
14,108.4,0
14,108.5,0
14,108.6,0
14,108.7,0
14,108.8,0
14,108.9,0
14,109,0
15.0,107.0,-0.739494970415
15.0,107.1,-0.640500766194
15.0,107.2,-0.38654973893
15.0,107.3,-0.309771016797
15.0,107.4,-0.374414817239
15.0,107.5,-0.12530452218
15.0,107.6,-0.277897042198
15.0,107.7,-0.571904749578
15.0,107.8,-0.600292178177
15.0,107.9,-0.748474990952
15.0,108.0,-0.921253851424
15.0,108.1,-1.01070126133
15.0,108.2,-0.848334561964
15.0,108.3,-0.83542853218
15.0,108.4,-0.823880176366
15.0,108.5,-0.672500511613
15.0,108.6,-0.862454361944
15.0,108.7,-0.88830967508
15.0,108.8,-0.914061360322
15.0,108.9,-1.00459877638
15.0,109.0,-1.03646976274
15.1,107,0
15.1,107.0,-0.0921482093499
15.1,107.1,-0.187043712795
15.1,107.2,-0.278035905794
15.1,107.3,-0.206655920425
15.1,107.4,-0.496090026923
15.1,107.5,-0.465917083894
15.1,107.6,-0.641804544214
15.1,107.7,-0.508417289218
15.1,107.8,-0.259505394294
15.1,107.9,-0.0375968566453
15.1,108,0
15.1,108.0,-0.0639779727213
15.1,108.1,-0.13350779955
15.1,108.2,-0.493532440677
15.1,108.3,-0.667638336091
15.1,108.4,-0.717551598436
15.1,108.5,-0.929428186391
15.1,108.6,-0.795232464654
15.1,108.7,-0.610529266889
15.1,108.8,-0.674105016118
15.1,108.9,-0.527057976461
15.1,109,0
15.1,109.0,-0.372187875297
15.2,107,0
15.2,107.0,-0.0490558339785
15.2,107.1,-0.208371208418
15.2,107.2,-0.173889932663
15.2,107.3,-0.122484634289
15.2,107.4,-0.288026046843
15.2,107.5,-0.217789210229
15.2,107.6,0.0710077588601
15.2,107.7,0.350129605095
15.2,107.8,0.47821400318
15.2,107.9,0.558357018749
15.2,108,0
15.2,108.0,0.72373932696
15.2,108.1,0.726151370138
15.2,108.2,0.620202897516
15.2,108.3,0.983273047623
15.2,108.4,1.28170567057
15.2,108.5,0.978826401911
15.2,108.6,0.850903473146
15.2,108.7,0.669237977621
15.2,108.8,0.566673958638
15.2,108.9,0.233523137217
15.2,109,0
15.2,109.0,-0.113626506551
15.3,107,0
15.3,107.0,1.16078438339
15.3,107.1,1.07369201493
15.3,107.2,0.523481124719
15.3,107.3,0.307352107102
15.3,107.4,0.297018922764
15.3,107.5,0.389391034453
15.3,107.6,0.777395178437
15.3,107.7,0.800785307929
15.3,107.8,1.12248673841
15.3,107.9,1.10912621878
15.3,108,0
15.3,108.0,1.16065422514
15.3,108.1,1.20514791608
15.3,108.2,1.16095308725
15.3,108.3,0.967897489267
15.3,108.4,1.16424046127
15.3,108.5,1.35585400477
15.3,108.6,0.740981310561
15.3,108.7,0.592543803811
15.3,108.8,0.346660409535
15.3,108.9,0.460152578402
15.3,109,0
15.3,109.0,0.203319282099
15.4,107,0
15.4,107.0,0.9463724035
15.4,107.1,0.98208682384
15.4,107.2,1.07390673924
15.4,107.3,1.11418947936
15.4,107.4,1.23460196478
15.4,107.5,1.06687615494
15.4,107.6,1.1916079221
15.4,107.7,1.10874549094
15.4,107.8,1.07489232234
15.4,107.9,0.81640588291
15.4,108,0
15.4,108.0,0.849463178065
15.4,108.1,0.79746960813
15.4,108.2,0.720699958393
15.4,108.3,0.609241293088
15.4,108.4,0.495664287407
15.4,108.5,1.10149518878
15.4,108.6,2.11589353942
15.4,108.7,2.04983569626
15.4,108.8,1.13322839364
15.4,108.9,1.43818618816
15.4,109,0
15.4,109.0,1.71331287391
15.5,107,0
15.5,107.0,1.85747272853
15.5,107.1,2.16506942506
15.5,107.2,2.35211391485
15.5,107.3,2.37707554066
15.5,107.4,2.58727242526
15.5,107.5,2.65534497743
15.5,107.6,2.65636316428
15.5,107.7,2.19634676871
15.5,107.8,1.56480895899
15.5,107.9,1.05921419349
15.5,108,0
15.5,108.0,0.826393893837
15.5,108.1,0.71092737251
15.5,108.2,1.0028537935
15.5,108.3,0.986450720794
15.5,108.4,1.13825619258
15.5,108.5,1.08968198492
15.5,108.6,1.19384349017
15.5,108.7,1.33697713958
15.5,108.8,1.16463806707
15.5,108.9,0.89506218718
15.5,109,0
15.5,109.0,0.861444289951
15.6,107,0
15.6,107.0,3.06692580512
15.6,107.1,3.09258984567
15.6,107.2,1.03176662716
15.6,107.3,1.14629844051
15.6,107.4,1.66280204313
15.6,107.5,1.54959086006
15.6,107.6,1.48983188397
15.6,107.7,1.43200740941
15.6,107.8,1.65029192509
15.6,107.9,2.10866639455
15.6,108,0
15.6,108.0,2.20829392039
15.6,108.1,2.09279302193
15.6,108.2,1.87250760292
15.6,108.3,1.91568289683
15.6,108.4,2.25394758769
15.6,108.5,2.08505047601
15.6,108.6,1.88724276896
15.6,108.7,1.90777749142
15.6,108.8,1.71423079669
15.6,108.9,1.99824784274
15.6,109,0
15.6,109.0,2.05176877057
15.7,107,0
15.7,107.0,-0.857507811044
15.7,107.1,-0.370792897852
15.7,107.2,-0.0754545483799
15.7,107.3,0.307065331034
15.7,107.4,0.477673786851
15.7,107.5,0.345572081927
15.7,107.6,0.187960868594
15.7,107.7,0.0759065171635
15.7,107.8,0.198091591022
15.7,107.9,0.863744464073
15.7,108,0
15.7,108.0,1.00531952062
15.7,108.1,1.33058989472
15.7,108.2,1.14954831259
15.7,108.3,1.3439896599
15.7,108.4,1.38620554719
15.7,108.5,0.878201569427
15.7,108.6,3.05084182294
15.7,108.7,3.09934848015
15.7,108.8,2.9869542472
15.7,108.9,3.01276977536
15.7,109,0
15.7,109.0,3.13242126985
15.8,107,0
15.8,107.0,-0.806291104191
15.8,107.1,-0.699349958542
15.8,107.2,-0.937784448771
15.8,107.3,-0.989729106633
15.8,107.4,-0.865629380453
15.8,107.5,-0.839773569955
15.8,107.6,-0.799829749645
15.8,107.7,-0.876010109462
15.8,107.8,-0.901012471665
15.8,107.9,-1.13986845003
15.8,108,0
15.8,108.0,-1.03154781798
15.8,108.1,-1.22757760211
15.8,108.2,-1.25642488531
15.8,108.3,-1.21447491177
15.8,108.4,-1.12921622543
15.8,108.5,-1.11770283348
15.8,108.6,-1.13385477119
15.8,108.7,-1.15575217035
15.8,108.8,-0.94264449868
15.8,108.9,-1.0196678375
15.8,109,0
15.8,109.0,-0.955088375385
15.9,107,0
15.9,107.0,-1.27340910122
15.9,107.1,-1.16569930662
15.9,107.2,-1.30939797961
15.9,107.3,-1.37965958707
15.9,107.4,-1.3581330031
15.9,107.5,-1.26153034448
15.9,107.6,-1.08120502321
15.9,107.7,-0.97905584285
15.9,107.8,-0.937476029098
15.9,107.9,-0.865181221487
15.9,108,0
15.9,108.0,-0.859289050198
15.9,108.1,-1.08806579664
