lat,lon,spi
14.0,107.0,1.10072015648
14.0,107.1,1.07080399628
14.0,107.2,0.945554193336
14.0,107.3,0.730412772866
14.0,107.4,0.862821628527
14.0,107.5,0.904304209987
14.0,107.6,0.918260876966
14.0,107.7,0.938970409678
14.0,107.8,1.25716684081
14.0,107.9,1.46372389966
14.0,108.0,1.25316420771
14.0,108.1,1.01099396222
14.0,108.2,1.14006294479
14.0,108.3,1.24562208599
14.0,108.4,1.31301842487
14.0,108.5,1.56480107994
14.0,108.6,1.25134354698
14.0,108.7,1.32099735969
14.0,108.8,0.78318412895
14.0,108.9,1.17839804601
14.0,109.0,0.984222529113
14.1,107,0
14.1,107.0,1.55943359009
14.1,107.1,1.05852458355
14.1,107.2,1.07377980194
14.1,107.3,1.10346821641
14.1,107.4,0.951803174549
14.1,107.5,1.18427810012
14.1,107.6,0.982636602573
14.1,107.7,0.995687770914
14.1,107.8,1.10009712188
14.1,107.9,0.982133099388
14.1,108,0
14.1,108.0,1.05518268419
14.1,108.1,0.989012189124
14.1,108.2,1.05487916334
14.1,108.3,1.14616289818
14.1,108.4,1.1352881797
14.1,108.5,0.81277776737
14.1,108.6,0.787037059795
14.1,108.7,0.785093327909
14.1,108.8,0.660256801052
14.1,108.9,0.583507827844
14.1,109,0
14.1,109.0,1.16922441973
14.2,107,0
14.2,107.0,1.17234240453
14.2,107.1,0.733598466164
14.2,107.2,0.753176950037
14.2,107.3,0.73937139873
14.2,107.4,0.679691876703
14.2,107.5,0.679215871423
14.2,107.6,0.752044640752
14.2,107.7,0.693540397229
14.2,107.8,0.725779383034
14.2,107.9,0.803997815908
14.2,108,0
14.2,108.0,0.862265664754
14.2,108.1,0.909401521285
14.2,108.2,0.889804030472
14.2,108.3,0.83164237428
14.2,108.4,0.882736924428
14.2,108.5,0.863516992672
14.2,108.6,0.840271889942
14.2,108.7,0.826993161817
14.2,108.8,0.823120759582
14.2,108.9,0.874485261093
14.2,109,0
14.2,109.0,1.78258168987
14.3,107,0
14.3,107.0,1.27165062044
14.3,107.1,0.836672196307
14.3,107.2,0.785793028938
14.3,107.3,0.820946257226
14.3,107.4,0.81770235821
14.3,107.5,0.796353161801
14.3,107.6,0.764484245521
14.3,107.7,0.678846630034
14.3,107.8,0.71402821531
14.3,107.9,0.675085914769
14.3,108,0
14.3,108.0,0.524926091789
14.3,108.1,0.544439330905
14.3,108.2,0.5244225146
14.3,108.3,0.585649258581
14.3,108.4,0.565451940147
14.3,108.5,0.46312367346
14.3,108.6,0.454316661911
14.3,108.7,0.535204462003
14.3,108.8,0.618309075279
14.3,108.9,0.563658133022
14.3,109,0
14.3,109.0,1.24425308425
14.4,107,0
14.4,107.0,1.03703647247
14.4,107.1,0.723487550576
14.4,107.2,0.68251844778
14.4,107.3,0.630863434917
14.4,107.4,0.616995744815
14.4,107.5,0.650614752646
14.4,107.6,0.733326102658
14.4,107.7,0.678374312243
14.4,107.8,0.572713974009
14.4,107.9,0.473969682028
14.4,108,0
14.4,108.0,0.546115689521
14.4,108.1,0.777158853334
14.4,108.2,0.583403669583
14.4,108.3,0.511727385192
14.4,108.4,0.521183062185
14.4,108.5,0.524349075016
14.4,108.6,0.464815802348
14.4,108.7,0.441813551811
14.4,108.8,0.485601096315
14.4,108.9,0.470391658851
14.4,109,0
14.4,109.0,0.930459805674
14.5,107,0
14.5,107.0,0.590933952382
14.5,107.1,0.455826179891
14.5,107.2,0.547543745074
14.5,107.3,0.622142303779
14.5,107.4,0.575255053742
14.5,107.5,0.528536118568
14.5,107.6,0.48025164341
14.5,107.7,0.551687564844
14.5,107.8,0.579150559562
14.5,107.9,0.585685824696
14.5,108,0
14.5,108.0,0.635730829928
