name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-1.73500442459
Hoi An,15.876666666667,108.33527777778,-1.09275602768
Giao Thuy,15.84166667,108.1344444,-0.837702156128
Ai Nghia,15.88138889,108.1102778,-0.813709963811
Cau Lau,15.85805556,108.2733333,-0.981011785423
Kham Duc,15.445,107.7936111,-1.67102059156
Tra My,15.3372,108.222,-2.12692155358
Nong Son,15.7025,108.0341667,-1.07203454416
Da Nang,16.03,108.18,-0.784633774199
Cam Le,16.01083333,108.2058333,-1.09724317124
Thanh My,15.766666666667,107.83055555556,-0.962882621024
