name,lat,lon,spi
Tra My,15.3372,108.222,-0.867972999549
Kham Duc,15.445,107.7936111,-0.619624056039
Tien Phuoc,15.48833333,108.3077778,-0.203705669326
Nong Son,15.7025,108.0341667,-0.426482864661
Thanh My,15.766666666667,107.83055555556,-0.612259856227
Giao Thuy,15.84166667,108.1344444,-0.487029653808
Cau Lau,15.85805556,108.2733333,-0.380172516742
Hoi An,15.876666666667,108.33527777778,-0.144573723179
Ai Nghia,15.88138889,108.1102778,-0.84168052406
Cam Le,16.01083333,108.2058333,-1.17493166695
Da Nang,16.03,108.18,-0.812220693211
