name,lat,lon,spi
Tra My,15.3372,108.222,0.252902862808
Kham Duc,15.445,107.7936111,0.340339192149
Tien Phuoc,15.48833333,108.3077778,0.42654193042
Nong Son,15.7025,108.0341667,-0.240551416525
Thanh My,15.766666666667,107.83055555556,-1.32961999424
Giao Thuy,15.84166667,108.1344444,0.52100002137
Cau Lau,15.85805556,108.2733333,0.911456214627
Hoi An,15.876666666667,108.33527777778,0.554458173127
Ai Nghia,15.88138889,108.1102778,-0.609918882848
Cam Le,16.01083333,108.2058333,0.686774573917
Da Nang,16.03,108.18,0.773130846376
