name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-0.341564872988
Hoi An,15.876666666667,108.33527777778,0.358841454766
Giao Thuy,15.84166667,108.1344444,0.0793882353861
Ai Nghia,15.88138889,108.1102778,0.0521172252541
Cau Lau,15.85805556,108.2733333,0.296487209885
Kham Duc,15.445,107.7936111,0.23990379145
Tra My,15.3372,108.222,0.0311789364073
Nong Son,15.7025,108.0341667,-0.162386205105
Da Nang,16.03,108.18,0.457392640582
Cam Le,16.01083333,108.2058333,0.423135224525
Thanh My,15.766666666667,107.83055555556,0.167936898224
