name,lat,lon,spi
Tra My,15.3372,108.222,-0.000469295650952
Kham Duc,15.445,107.7936111,-0.356745292275
Tien Phuoc,15.48833333,108.3077778,0.370303627071
Nong Son,15.7025,108.0341667,0.0281964629463
Thanh My,15.766666666667,107.83055555556,0.185949425413
Giao Thuy,15.84166667,108.1344444,-0.201692196858
Cau Lau,15.85805556,108.2733333,-0.312385223401
Hoi An,15.876666666667,108.33527777778,0.0371941313349
Ai Nghia,15.88138889,108.1102778,-0.503034112469
Cam Le,16.01083333,108.2058333,-0.282377783727
Da Nang,16.03,108.18,-0.0243409991357
