name,lat,lon,spi
Tra My,15.3372,108.222,-1.55484398569
Kham Duc,15.445,107.7936111,-1.49152662477
Tien Phuoc,15.48833333,108.3077778,-1.55582091171
Nong Son,15.7025,108.0341667,-1.52547719209
Thanh My,15.766666666667,107.83055555556,-0.860606823791
Giao Thuy,15.84166667,108.1344444,-1.37234697937
Cau Lau,15.85805556,108.2733333,-0.719209419147
Hoi An,15.876666666667,108.33527777778,-0.671205506315
Ai Nghia,15.88138889,108.1102778,-0.428539693119
Cam Le,16.01083333,108.2058333,0.739615052865
Da Nang,16.03,108.18,0.468997275083
