name,lat,lon,spi
Tra My,15.3372,108.222,-0.829299047975
Kham Duc,15.445,107.7936111,-1.0527122946
Tien Phuoc,15.48833333,108.3077778,-0.879860156738
Nong Son,15.7025,108.0341667,-0.0544308093565
Thanh My,15.766666666667,107.83055555556,-0.995261396626
Giao Thuy,15.84166667,108.1344444,0.170403412386
Cau Lau,15.85805556,108.2733333,-0.134408365235
Hoi An,15.876666666667,108.33527777778,-0.528540892638
Ai Nghia,15.88138889,108.1102778,-0.386578698843
Cam Le,16.01083333,108.2058333,-0.201936849537
Da Nang,16.03,108.18,-0.486028975662
