name,lat,lon,spi
Tra My,15.3372,108.222,-0.54411129905
Kham Duc,15.445,107.7936111,-0.883632957241
Tien Phuoc,15.48833333,108.3077778,-0.647074967161
Nong Son,15.7025,108.0341667,-0.632652112835
Thanh My,15.766666666667,107.83055555556,-0.399317886731
Giao Thuy,15.84166667,108.1344444,-0.529369143666
Cau Lau,15.85805556,108.2733333,-0.325536233758
Hoi An,15.876666666667,108.33527777778,0.177890892735
Ai Nghia,15.88138889,108.1102778,-1.0632116382
Cam Le,16.01083333,108.2058333,-0.276533822537
Da Nang,16.03,108.18,-0.341022492941
