name,lat,lon,spi
Tra My,15.3372,108.222,-0.0859724712891
Kham Duc,15.445,107.7936111,-0.619125695713
Tien Phuoc,15.48833333,108.3077778,0.240769910702
Nong Son,15.7025,108.0341667,0.576981208125
Thanh My,15.766666666667,107.83055555556,-0.213773798115
Giao Thuy,15.84166667,108.1344444,0.0296662589567
Cau Lau,15.85805556,108.2733333,-0.00719787906105
Hoi An,15.876666666667,108.33527777778,0.472140122906
Ai Nghia,15.88138889,108.1102778,-0.186458884243
Cam Le,16.01083333,108.2058333,0.310118375791
Da Nang,16.03,108.18,-0.0173034265477
