name,lat,lon,spi
Tra My,15.3372,108.222,2.80317098335
Kham Duc,15.445,107.7936111,2.19455510803
Tien Phuoc,15.48833333,108.3077778,2.98665749532
Nong Son,15.7025,108.0341667,2.75973211076
Thanh My,15.766666666667,107.83055555556,1.57032783147
Giao Thuy,15.84166667,108.1344444,1.8825912845
Cau Lau,15.85805556,108.2733333,1.72071788341
Hoi An,15.876666666667,108.33527777778,1.58647146052
Ai Nghia,15.88138889,108.1102778,1.97635445199
Cam Le,16.01083333,108.2058333,1.67337497433
Da Nang,16.03,108.18,1.64442474
