name,lat,lon,spi
Tra My,15.3372,108.222,0.835291067211
Kham Duc,15.445,107.7936111,1.61785343371
Tien Phuoc,15.48833333,108.3077778,0.784303106583
Nong Son,15.7025,108.0341667,1.30237939111
Thanh My,15.766666666667,107.83055555556,2.40569214731
Giao Thuy,15.84166667,108.1344444,1.33479037552
Cau Lau,15.85805556,108.2733333,1.80458981722
Hoi An,15.876666666667,108.33527777778,1.52140546648
Ai Nghia,15.88138889,108.1102778,2.12805942061
Cam Le,16.01083333,108.2058333,1.32017997616
Da Nang,16.03,108.18,0.986724856635
