lat,lon,rainRate
14.0,107.0,45.6575159971
14.0,107.1,45.751439765
14.0,107.2,48.1742585654
14.0,107.3,53.1624873934
14.0,107.4,54.6588342859
14.0,107.5,48.8907097411
14.0,107.6,40.1444158181
14.0,107.7,30.9872987112
14.0,107.8,31.5825790507
14.0,107.9,28.5223990829
14.0,108.0,28.3681828157
14.0,108.1,28.1837813734
14.0,108.2,29.307079249
14.0,108.3,30.7730252779
14.0,108.4,34.5200253389
14.0,108.5,32.345871679
14.0,108.6,31.7451123074
14.0,108.7,34.7872355422
14.0,108.8,38.9723151521
14.0,108.9,45.6145531162
14.0,109.0,47.1932371483
14.1,107.0,108.839943959
14.1,107.1,113.104212524
14.1,107.2,101.874619352
14.1,107.3,79.8978746218
14.1,107.4,80.9221626046
14.1,107.5,81.3986775996
14.1,107.6,70.878256537
14.1,107.7,71.7282110789
14.1,107.8,52.238369437
14.1,107.9,51.8164303265
14.1,108.0,42.3732190858
14.1,108.1,49.1713916407
14.1,108.2,41.4359336347
14.1,108.3,48.598187358
14.1,108.4,41.3281355789
14.1,108.5,45.3240059539
14.1,108.6,40.876832815
14.1,108.7,40.4569019918
14.1,108.8,32.4133929396
14.1,108.9,36.5709066912
14.1,109.0,42.0339817553
14.2,107.0,105.561674539
14.2,107.1,106.059229687
14.2,107.2,105.210343
14.2,107.3,116.129774094
14.2,107.4,123.493455207
14.2,107.5,126.332176052
14.2,107.6,137.735885102
14.2,107.7,149.536428784
14.2,107.8,141.820117065
14.2,107.9,133.974231368
14.2,108.0,135.899036279
14.2,108.1,133.334029821
14.2,108.2,131.524652238
14.2,108.3,121.893942495
14.2,108.4,130.145831076
14.2,108.5,124.327023099
14.2,108.6,113.88534879
14.2,108.7,104.235776849
14.2,108.8,123.064822678
14.2,108.9,145.275088705
14.2,109.0,135.204015792
14.3,107.0,49.5716014565
14.3,107.1,45.4179701088
14.3,107.2,46.1229337044
14.3,107.3,49.8636065628
14.3,107.4,51.254017001
14.3,107.5,55.7617893862
14.3,107.6,52.7795126215
14.3,107.7,52.5060034097
14.3,107.8,53.229862176
14.3,107.9,57.9425521195
14.3,108.0,57.1583372551
14.3,108.1,56.1466430426
14.3,108.2,58.3701121733
14.3,108.3,65.5851599424
14.3,108.4,72.4509084821
14.3,108.5,74.2073670394
14.3,108.6,80.5276185209
14.3,108.7,80.2148746512
14.3,108.8,86.0697709992
14.3,108.9,103.037311971
14.3,109.0,109.418199979
14.4,107.0,54.1360184066
14.4,107.1,53.5131837353
14.4,107.2,56.1706505887
14.4,107.3,52.8836970209
14.4,107.4,49.515976687
14.4,107.5,49.4439069322
14.4,107.6,56.5483236461
14.4,107.7,70.4470255142
14.4,107.8,73.6085513681
14.4,107.9,76.1976296882
14.4,108.0,77.032679418
14.4,108.1,79.0300306104
14.4,108.2,83.3162191109
14.4,108.3,70.6784429093
14.4,108.4,62.2946498477
14.4,108.5,59.6111069914
14.4,108.6,62.0012601502
14.4,108.7,56.3419659497
14.4,108.8,52.7261825669
14.4,108.9,52.7742290328
14.4,109.0,50.6036491308
14.5,107.0,41.8543066867
14.5,107.1,49.0875578542
14.5,107.2,47.599358111
14.5,107.3,51.4357267207
14.5,107.4,45.8805708847
14.5,107.5,45.5229778178
14.5,107.6,43.2128639818
14.5,107.7,42.4635966775
14.5,107.8,46.3077729991
14.5,107.9,34.3556994322
14.5,108.0,35.5581932393
14.5,108.1,36.3076707758
14.5,108.2,35.4487672574
14.5,108.3,35.4078668794
14.5,108.4,34.3900845218
14.5,108.5,41.3483527322
14.5,108.6,50.1247352539
14.5,108.7,54.863854956
14.5,108.8,57.5285642165
14.5,108.9,60.2566683451
14.5,109.0,55.5768322488
14.6,107.0,40.676176493
14.6,107.1,40.4990118854
14.6,107.2,49.7340728758
14.6,107.3,48.8062466369
14.6,107.4,42.7895642244
14.6,107.5,44.7657340822
14.6,107.6,44.3648845706
14.6,107.7,37.514624911
14.6,107.8,37.6296694166
14.6,107.9,39.7125418378
14.6,108.0,38.1172311888
14.6,108.1,46.2064880858
14.6,108.2,43.9602352771
14.6,108.3,37.0892570558
14.6,108.4,42.4762165267
14.6,108.5,41.6009432952
14.6,108.6,43.162205983
14.6,108.7,41.8840455562
14.6,108.8,37.4868466565
14.6,108.9,40.3655581596
14.6,109.0,42.1946573184
14.7,107.0,77.6557504423
14.7,107.1,70.896180653
14.7,107.2,60.954078474
14.7,107.3,62.0458650348
14.7,107.4,70.033142251
14.7,107.5,68.8174774562
14.7,107.6,70.084621452
14.7,107.7,68.7905528904
14.7,107.8,67.0510821026
14.7,107.9,60.6538404041
14.7,108.0,64.7681102465
14.7,108.1,52.2758705803
14.7,108.2,58.9791635592
14.7,108.3,62.0453387002
14.7,108.4,46.6583353188
14.7,108.5,44.3135792683
14.7,108.6,39.0545497219
14.7,108.7,36.0400792882
14.7,108.8,38.871379626
14.7,108.9,45.1086439183
14.7,109.0,35.950562736
14.8,107.0,22.8190268241
14.8,107.1,27.0669484874
14.8,107.2,26.0169481421
14.8,107.3,25.4805694241
14.8,107.4,25.2184427167
14.8,107.5,24.8563291956
14.8,107.6,25.0698664394
14.8,107.7,24.3185745379
14.8,107.8,22.2209490202
14.8,107.9,21.8194070463
14.8,108.0,21.0371834077
14.8,108.1,24.824187655
14.8,108.2,27.3330732175
14.8,108.3,42.573262854
14.8,108.4,61.2953354081
14.8,108.5,77.8765207488
14.8,108.6,97.528539114
14.8,108.7,95.2570474783
14.8,108.8,92.8035864823
14.8,108.9,93.2011597766
14.8,109.0,77.0905465046
14.9,107.0,61.8717624451
14.9,107.1,62.9009211799
14.9,107.2,62.3916795636
14.9,107.3,70.6978001911
14.9,107.4,79.6609693682
14.9,107.5,82.9701623758
14.9,107.6,80.0747676864
14.9,107.7,74.7391684279
14.9,107.8,67.2789192797
14.9,107.9,62.5721835773
14.9,108.0,56.0601229313
14.9,108.1,53.5868469794
14.9,108.2,56.1347847953
14.9,108.3,51.7767859306
14.9,108.4,49.6656246017
14.9,108.5,26.3657162412
14.9,108.6,26.1043699867
14.9,108.7,30.632317733
14.9,108.8,28.8496672063
14.9,108.9,27.1595822275
14.9,109.0,23.8883299884
15.0,107.0,32.1473564654
15.0,107.1,36.3752248188
15.0,107.2,30.9124966452
15.0,107.3,30.6474352483
15.0,107.4,29.0553415934
15.0,107.5,36.9821138474
15.0,107.6,28.61428872
15.0,107.7,23.7166736294
15.0,107.8,27.6595614552
15.0,107.9,29.2326327161
15.0,108.0,31.0021142894
15.0,108.1,26.9237595108
15.0,108.2,31.0233791093
15.0,108.3,27.0997715705
15.0,108.4,31.0909932638
15.0,108.5,29.4849482328
15.0,108.6,40.9264515862
15.0,108.7,53.6367614419
15.0,108.8,61.6567786932
15.0,108.9,56.1926656212
15.0,109.0,56.8697306513
15.1,107.0,67.7693132981
15.1,107.1,74.0818045289
15.1,107.2,84.8493814097
15.1,107.3,84.1419900794
15.1,107.4,78.177497129
15.1,107.5,79.3445491121
15.1,107.6,82.848963906
15.1,107.7,76.3847681767
15.1,107.8,74.8948166928
15.1,107.9,69.4223483707
15.1,108.0,70.2320933088
15.1,108.1,61.5422550919
15.1,108.2,60.5471749668
15.1,108.3,68.8910046202
15.1,108.4,51.2140065276
15.1,108.5,58.7626249306
15.1,108.6,59.3277940387
15.1,108.7,52.229939328
15.1,108.8,48.8498343984
15.1,108.9,35.8853374171
15.1,109.0,35.5491887928
15.2,107.0,17.7369194669
15.2,107.1,21.2318254849
15.2,107.2,21.5259712581
15.2,107.3,26.8965185866
15.2,107.4,27.1049276647
15.2,107.5,25.0103242658
15.2,107.6,36.092826264
15.2,107.7,39.478326636
15.2,107.8,37.4907779746
15.2,107.9,42.6025249721
15.2,108.0,54.1638207437
15.2,108.1,53.2715004982
15.2,108.2,53.9498457312
15.2,108.3,51.1993040162
15.2,108.4,40.2362230718
15.2,108.5,30.2600583247
15.2,108.6,36.6053492614
15.2,108.7,42.5736134647
15.2,108.8,50.7931697107
15.2,108.9,54.2122387668
15.2,109.0,62.8927943856
15.3,107.0,11.5193080972
15.3,107.1,12.8736998141
15.3,107.2,34.4702010936
15.3,107.3,34.7131451256
15.3,107.4,31.0992659033
15.3,107.5,31.1573984028
15.3,107.6,26.3798081736
15.3,107.7,26.7828457318
15.3,107.8,26.7394389062
15.3,107.9,20.9350971272
15.3,108.0,19.8171052588
15.3,108.1,20.6804249324
15.3,108.2,24.7391636018
15.3,108.3,27.9741229922
15.3,108.4,25.2676413912
15.3,108.5,24.0790748801
15.3,108.6,16.1592120286
15.3,108.7,15.3709752308
15.3,108.8,15.3122886456
15.3,108.9,19.5337944087
15.3,109.0,21.9393388778
15.4,107.0,22.3488783119
15.4,107.1,19.987480863
15.4,107.2,17.4491838966
15.4,107.3,6.72474783751
15.4,107.4,8.80598032102
15.4,107.5,8.73624493462
15.4,107.6,5.11180062218
15.4,107.7,3.52071798406
15.4,107.8,3.31197512894
15.4,107.9,5.36118928716
15.4,108.0,4.65903901589
15.4,108.1,8.72647189536
15.4,108.2,13.2822771091
15.4,108.3,11.6004763604
15.4,108.4,14.8666775613
15.4,108.5,17.5339726698
15.4,108.6,23.1204133853
15.4,108.7,16.8842454851
15.4,108.8,18.0982174287
15.4,108.9,16.3763302965
15.4,109.0,12.8203088497
15.5,107.0,13.2953209989
15.5,107.1,13.7545929775
15.5,107.2,19.5984628983
15.5,107.3,19.3955482542
15.5,107.4,14.0046387389
15.5,107.5,14.8104927689
15.5,107.6,14.9515159093
15.5,107.7,12.5127792154
15.5,107.8,13.0765948445
15.5,107.9,12.3451233208
15.5,108.0,12.6666637464
15.5,108.1,9.07310915412
15.5,108.2,8.01471884921
15.5,108.3,12.4610725287
15.5,108.4,11.3390343245
15.5,108.5,10.2324185288
15.5,108.6,10.4689541627
15.5,108.7,7.95528754591
15.5,108.8,10.9525431865
15.5,108.9,12.1798028494
15.5,109.0,19.465986223
15.6,107.0,16.7741537508
15.6,107.1,14.3957815385
15.6,107.2,15.9543932006
15.6,107.3,10.739412176
15.6,107.4,21.6640861295
15.6,107.5,19.7773778457
15.6,107.6,11.3938391581
15.6,107.7,21.2186742313
15.6,107.8,25.9954628796
15.6,107.9,23.6300843507
15.6,108.0,26.9046666977
15.6,108.1,25.3961227248
15.6,108.2,25.6890453002
15.6,108.3,28.1717333165
15.6,108.4,29.8622278548
15.6,108.5,21.8569928692
15.6,108.6,22.591822545
15.6,108.7,25.2573159271
15.6,108.8,26.2316269073
15.6,108.9,16.0531886816
15.6,109.0,14.4153818227
15.7,107.0,59.5830292514
15.7,107.1,54.2130020578
15.7,107.2,45.1694434639
15.7,107.3,51.1517414935
15.7,107.4,48.2793877226
15.7,107.5,41.0522652199
15.7,107.6,36.6878577211
15.7,107.7,35.501684418
15.7,107.8,32.184892254
15.7,107.9,41.4476993009
15.7,108.0,38.6304854165
15.7,108.1,25.7367659938
15.7,108.2,27.9798807758
15.7,108.3,24.2215509082
15.7,108.4,22.3838245561
15.7,108.5,18.8154118583
15.7,108.6,37.1994508385
15.7,108.7,39.5395390726
15.7,108.8,36.6372092078
15.7,108.9,35.0878073266
15.7,109.0,22.0945697995
15.8,107.0,67.2288205745
15.8,107.1,81.6554685859
15.8,107.2,77.1984195727
15.8,107.3,77.4890946766
15.8,107.4,75.443603011
15.8,107.5,84.3492433111
15.8,107.6,79.9405919966
15.8,107.7,90.750814939
15.8,107.8,89.9839116521
15.8,107.9,78.862311895
15.8,108.0,77.848686601
15.8,108.1,81.3963753619
15.8,108.2,73.0604976955
15.8,108.3,79.9877165873
15.8,108.4,70.6031548447
15.8,108.5,66.3044363112
15.8,108.6,64.9815941378
15.8,108.7,62.1274803202
15.8,108.8,64.3504925016
15.8,108.9,58.7534036357
15.8,109.0,64.3339413888
15.9,107.0,60.1372612375
15.9,107.1,65.0451584515
15.9,107.2,63.1827183854
15.9,107.3,45.0039862697
15.9,107.4,36.0342535692
15.9,107.5,34.7770704199
15.9,107.6,29.2331696722
15.9,107.7,28.3519943962
15.9,107.8,32.9766035014
15.9,107.9,29.8380759818
15.9,108.0,31.919554417
15.9,108.1,32.7978490423
15.9,108.2,29.4645741396
15.9,108.3,27.0970892789
15.9,108.4,28.9108251216
15.9,108.5,43.3661319986
15.9,108.6,47.7427538093
15.9,108.7,54.2417087071
15.9,108.8,56.7281183302
15.9,108.9,52.7055251431
15.9,109.0,63.337747626
16.0,107.0,13.5506595047
16.0,107.1,12.2646518536
16.0,107.2,13.5869718175
16.0,107.3,12.0917050392
16.0,107.4,15.7112284899
16.0,107.5,19.4019863494
16.0,107.6,16.1587199941
16.0,107.7,17.5184220001
16.0,107.8,18.3600175828
16.0,107.9,27.1366289417
16.0,108.0,30.1978351058
16.0,108.1,35.8935511646
16.0,108.2,38.3577291871
16.0,108.3,41.3879124094
16.0,108.4,44.6988405046
16.0,108.5,40.9913707058
16.0,108.6,42.7228970434
16.0,108.7,42.8505071383
16.0,108.8,49.7108217403
16.0,108.9,49.7241709493
16.0,109.0,53.7174284923
16.1,107.0,11.3856432214
16.1,107.1,8.48227305898
16.1,107.2,11.4049649052
16.1,107.3,15.3422215842
16.1,107.4,16.956445056
16.1,107.5,21.9540794659
16.1,107.6,24.9979762416
16.1,107.7,24.1838287598
16.1,107.8,24.717610932
16.1,107.9,28.5200086757
16.1,108.0,29.5948427618
16.1,108.1,30.0359267928
16.1,108.2,31.7305346914
16.1,108.3,29.4561887047
16.1,108.4,32.748399077
16.1,108.5,29.9709126614
16.1,108.6,26.4410529547
16.1,108.7,20.1165320948
16.1,108.8,19.0012568124
16.1,108.9,18.6123052686
16.1,109.0,23.1988237342
16.2,107.0,94.6495941226
16.2,107.1,76.7321978453
16.2,107.2,65.6918551774
16.2,107.3,52.2496004441
16.2,107.4,72.4966749475
16.2,107.5,64.887806436
16.2,107.6,68.665689703
16.2,107.7,57.739514851
16.2,107.8,54.551709473
16.2,107.9,44.4655352645
16.2,108.0,47.5430763847
16.2,108.1,46.7348378179
16.2,108.2,46.0140655423
16.2,108.3,37.366778735
16.2,108.4,30.9896031674
16.2,108.5,24.1622568146
16.2,108.6,21.315823853
16.2,108.7,14.2065653913
16.2,108.8,19.311188316
16.2,108.9,14.4218968106
16.2,109.0,10.8995015826
16.3,107.0,29.8958451161
16.3,107.1,34.004993071
16.3,107.2,36.8038631534
16.3,107.3,36.9881051928
16.3,107.4,28.7205591648
16.3,107.5,31.8944522738
16.3,107.6,35.7657250577
16.3,107.7,56.1838003546
16.3,107.8,70.1253070068
16.3,107.9,86.275913813
16.3,108.0,102.532106412
16.3,108.1,90.9667513334
16.3,108.2,83.1362711136
16.3,108.3,60.9368272963
16.3,108.4,50.540895978
16.3,108.5,52.01513616
16.3,108.6,56.8644791822
16.3,108.7,74.2067908142
16.3,108.8,73.7439365052
16.3,108.9,92.6430496462
16.3,109.0,87.7283666906
16.4,107.0,13.0243186802
16.4,107.1,14.5015531294
16.4,107.2,12.8566781469
16.4,107.3,14.8847364373
16.4,107.4,12.0534697026
16.4,107.5,10.0166460648
16.4,107.6,11.3302069679
16.4,107.7,12.9206449762
16.4,107.8,11.1436432335
16.4,107.9,13.4211790636
16.4,108.0,14.5703461915
16.4,108.1,13.9708328582
16.4,108.2,20.4257108644
16.4,108.3,24.7558531164
16.4,108.4,26.9823915396
16.4,108.5,26.825952407
16.4,108.6,27.5160579533
16.4,108.7,29.9418142586
16.4,108.8,34.5651633487
16.4,108.9,34.6132976935
16.4,109.0,30.0281181782
16.5,107.0,26.607426077
16.5,107.1,26.9459018112
16.5,107.2,23.0564257018
16.5,107.3,29.6501194622
16.5,107.4,26.2492825608
16.5,107.5,21.7832005075
16.5,107.6,21.5122086201
16.5,107.7,21.1107640578
16.5,107.8,18.17320984
16.5,107.9,16.2999279918
16.5,108.0,12.2528154175
16.5,108.1,12.6616545639
16.5,108.2,11.9304165761
16.5,108.3,10.9404919837
16.5,108.4,10.4280882552
16.5,108.5,8.12630220317
16.5,108.6,8.36042111926
16.5,108.7,6.80848688633
16.5,108.8,6.72702600247
16.5,108.9,8.62043263949
16.5,109.0,8.67754654214
