lat,lon,rainRate
14.0,107.0,37.8128811708
14.0,107.1,45.5729465335
14.0,107.2,54.8516196012
14.0,107.3,62.278875701
14.0,107.4,66.4663814585
14.0,107.5,58.3649790958
14.0,107.6,53.8757301662
14.0,107.7,29.4743284982
14.0,107.8,53.6661583716
14.0,107.9,50.929048433
14.0,108.0,59.0702182603
14.0,108.1,67.5438215174
14.0,108.2,36.9903408782
14.0,108.3,48.7249393891
14.0,108.4,42.4259908999
14.0,108.5,46.8752183542
14.0,108.6,51.8489465146
14.0,108.7,46.707488833
14.0,108.8,38.1366482825
14.0,108.9,51.6767419092
14.0,109.0,54.1147694215
14.1,107.0,49.1163305695
14.1,107.1,38.6094818059
14.1,107.2,49.376007311
14.1,107.3,56.3549768664
14.1,107.4,59.5967066093
14.1,107.5,55.8831723166
14.1,107.6,52.9909129366
14.1,107.7,66.0563127631
14.1,107.8,49.8771267012
14.1,107.9,51.7267666831
14.1,108.0,49.9852042404
14.1,108.1,56.9965253491
14.1,108.2,58.9252885301
14.1,108.3,58.9793763562
14.1,108.4,35.9485200607
14.1,108.5,51.9466681174
14.1,108.6,58.8410667254
14.1,108.7,54.1989777926
14.1,108.8,43.5702506863
14.1,108.9,47.3828229737
14.1,109.0,27.8967988975
14.2,107.0,51.6662296279
14.2,107.1,43.6273209192
14.2,107.2,53.290848691
14.2,107.3,33.4627340064
14.2,107.4,33.8470386787
14.2,107.5,34.6567003279
14.2,107.6,35.4079188722
14.2,107.7,19.9599645138
14.2,107.8,32.549069345
14.2,107.9,46.2039361092
14.2,108.0,33.2947826609
14.2,108.1,32.218458341
14.2,108.2,29.5491942437
14.2,108.3,29.2671088836
14.2,108.4,58.459872217
14.2,108.5,63.8239542079
14.2,108.6,59.44228182
14.2,108.7,53.6086441577
14.2,108.8,67.100316607
14.2,108.9,53.0272129128
14.2,109.0,54.2459576599
14.3,107.0,26.706735637
14.3,107.1,26.5052377694
14.3,107.2,24.4650824592
14.3,107.3,28.9839457478
14.3,107.4,33.2457379382
14.3,107.5,42.1259202696
14.3,107.6,22.5385285243
14.3,107.7,23.0988531914
14.3,107.8,25.6056344491
14.3,107.9,37.6128876564
14.3,108.0,26.454158239
14.3,108.1,20.4756550435
14.3,108.2,19.7698773611
14.3,108.3,25.89087414
14.3,108.4,36.698795557
14.3,108.5,25.0109066069
14.3,108.6,24.5935248043
14.3,108.7,53.4827505202
14.3,108.8,53.5752215311
14.3,108.9,55.8852682337
14.3,109.0,54.0699974186
14.4,107.0,61.4706089011
14.4,107.1,49.1665076539
14.4,107.2,37.5604511741
14.4,107.3,6.39095843957
14.4,107.4,5.12628850154
14.4,107.5,12.4141432531
14.4,107.6,6.89178974369
14.4,107.7,9.42259144596
14.4,107.8,9.73515248671
14.4,107.9,12.9880290404
14.4,108.0,15.2441090494
14.4,108.1,15.1079002172
14.4,108.2,16.004531309
14.4,108.3,20.570173122
14.4,108.4,17.6405743919
14.4,108.5,27.3471439853
14.4,108.6,34.825137265
14.4,108.7,37.1924145686
14.4,108.8,41.1114709313
14.4,108.9,29.5745508475
14.4,109.0,28.6255399267
14.5,107.0,29.906698415
14.5,107.1,52.8253938379
14.5,107.2,59.3800979554
14.5,107.3,81.1427011918
14.5,107.4,81.9108570982
14.5,107.5,55.0439488349
14.5,107.6,61.2639750895
14.5,107.7,77.9762109742
14.5,107.8,69.5266964604
14.5,107.9,23.7465774659
14.5,108.0,35.5178692248
14.5,108.1,10.6100492813
14.5,108.2,54.7189542353
14.5,108.3,79.5692732222
14.5,108.4,83.1766565702
14.5,108.5,44.5357426889
14.5,108.6,54.9814134053
14.5,108.7,55.617050249
14.5,108.8,38.23143927
14.5,108.9,49.8377382048
14.5,109.0,69.2607879192
14.6,107.0,4.45897796004
14.6,107.1,6.34580567479
14.6,107.2,6.81851515174
14.6,107.3,4.22201894225
14.6,107.4,2.88375440239
14.6,107.5,6.8100591749
14.6,107.6,4.59642835334
14.6,107.7,8.83193613588
14.6,107.8,13.8190175593
14.6,107.9,14.0404792428
14.6,108.0,14.3884068076
14.6,108.1,17.8919068705
14.6,108.2,16.7191214366
14.6,108.3,27.9616452036
14.6,108.4,19.8285984993
14.6,108.5,19.1415044926
14.6,108.6,35.1172755583
14.6,108.7,19.8931405731
14.6,108.8,27.1370727271
14.6,108.9,44.9731873534
14.6,109.0,41.6371209864
14.7,107.0,32.3586086669
14.7,107.1,32.2162195946
14.7,107.2,8.4668128565
14.7,107.3,1.46155335009
14.7,107.4,1.75303249061
14.7,107.5,0.838044075295
14.7,107.6,1.72659820318
14.7,107.7,4.71362033486
14.7,107.8,19.0072707161
14.7,107.9,19.7849595621
14.7,108.0,37.4580911659
14.7,108.1,46.4782509953
14.7,108.2,55.8396361918
14.7,108.3,47.6847073138
14.7,108.4,36.8761236593
14.7,108.5,16.399213789
14.7,108.6,26.1059922595
14.7,108.7,25.2795093878
14.7,108.8,29.1478167326
14.7,108.9,0.673863440753
14.7,109.0,3.71838213132
14.8,107.0,31.1708906741
14.8,107.1,24.4185984302
14.8,107.2,22.8071769476
14.8,107.3,22.173817323
14.8,107.4,12.5278188656
14.8,107.5,7.20359162986
14.8,107.6,7.61488532647
14.8,107.7,0.721543089487
14.8,107.8,2.27246924769
14.8,107.9,6.24409937393
14.8,108.0,11.3847899591
14.8,108.1,10.4211107008
14.8,108.2,14.2270476012
14.8,108.3,24.5066552014
14.8,108.4,32.2974571735
14.8,108.5,37.0450452938
14.8,108.6,52.3324191221
14.8,108.7,52.2323669311
14.8,108.8,66.051976109
14.8,108.9,61.4326180313
14.8,109.0,46.4759714249
14.9,107.0,12.6590700969
14.9,107.1,13.2173040099
14.9,107.2,11.4731309423
14.9,107.3,9.44859807194
14.9,107.4,12.4414776256
14.9,107.5,17.2260331772
14.9,107.6,16.1500718258
14.9,107.7,8.00649016164
14.9,107.8,11.190445466
14.9,107.9,15.3805212099
14.9,108.0,16.6188135836
14.9,108.1,17.1308158636
14.9,108.2,11.3224302717
14.9,108.3,3.78772589563
14.9,108.4,3.22846966982
14.9,108.5,6.44102128968
14.9,108.6,8.43981152772
14.9,108.7,39.1202908159
14.9,108.8,44.9713093042
14.9,108.9,54.6524850727
14.9,109.0,44.6220136284
15.0,107.0,40.654923943
15.0,107.1,34.0352861364
15.0,107.2,27.350171009
15.0,107.3,15.8043156238
15.0,107.4,11.237693168
15.0,107.5,11.9883688297
15.0,107.6,8.06622062693
15.0,107.7,15.1354188078
15.0,107.8,28.6029503352
15.0,107.9,33.6417380981
15.0,108.0,31.0794132062
15.0,108.1,36.8338626427
15.0,108.2,31.862959829
15.0,108.3,33.6251012244
15.0,108.4,24.4033304333
15.0,108.5,17.1809427096
15.0,108.6,8.26352389344
15.0,108.7,10.4060666375
15.0,108.8,13.284350683
15.0,108.9,15.5455544964
15.0,109.0,12.2851726497
15.1,107.0,119.817978792
15.1,107.1,182.870834094
15.1,107.2,281.885533958
15.1,107.3,228.399429984
15.1,107.4,141.226345469
15.1,107.5,494.956035122
15.1,107.6,489.01812637
15.1,107.7,477.002688468
15.1,107.8,207.929395258
15.1,107.9,57.9587142924
15.1,108.0,33.3581857709
15.1,108.1,31.783489956
15.1,108.2,13.0763939582
15.1,108.3,7.45339152216
15.1,108.4,17.565795993
15.1,108.5,190.685365713
15.1,108.6,68.1536084347
15.1,108.7,424.436748458
15.1,108.8,446.015188368
15.1,108.9,89.5545258074
15.1,109.0,81.2400709949
15.2,107.0,16.6402342161
15.2,107.1,21.5663364781
15.2,107.2,15.5404594084
15.2,107.3,19.8296205285
15.2,107.4,14.0721947495
15.2,107.5,17.6306869201
15.2,107.6,18.9150667861
15.2,107.7,18.5573859215
15.2,107.8,6.10056347028
15.2,107.9,4.17981058358
15.2,108.0,3.22027647122
15.2,108.1,3.03482713178
15.2,108.2,7.33809502423
15.2,108.3,12.9800732844
15.2,108.4,13.8196152225
15.2,108.5,12.3537453711
15.2,108.6,9.7725022668
15.2,108.7,14.1176137989
15.2,108.8,20.2557048909
15.2,108.9,17.9245056957
15.2,109.0,12.0101233902
15.3,107.0,2.94453509431
15.3,107.1,4.66206120326
15.3,107.2,3.89093927666
15.3,107.3,3.1870594751
15.3,107.4,3.32205078286
15.3,107.5,5.03614396044
15.3,107.6,10.2377049085
15.3,107.7,7.3331518583
15.3,107.8,3.04316310631
15.3,107.9,1.29360867664
15.3,108.0,2.1703621801
15.3,108.1,2.06875067577
15.3,108.2,1.55026917765
15.3,108.3,4.46618903846
15.3,108.4,11.195969752
15.3,108.5,16.6098832232
15.3,108.6,17.9108897215
15.3,108.7,14.8701408394
15.3,108.8,23.6811067583
15.3,108.9,26.3290297464
15.3,109.0,26.7488745487
15.4,107.0,6.73982085194
15.4,107.1,7.48291990534
15.4,107.2,8.54478080292
15.4,107.3,10.1655958844
15.4,107.4,11.1198182367
15.4,107.5,12.6239890382
15.4,107.6,11.4037140012
15.4,107.7,12.5877148211
15.4,107.8,8.87060726434
15.4,107.9,6.22315464914
15.4,108.0,6.04050193728
15.4,108.1,4.52691794002
15.4,108.2,4.30990013479
15.4,108.3,5.61649989523
15.4,108.4,6.77561555779
15.4,108.5,5.001764094
15.4,108.6,5.65138699673
15.4,108.7,4.94592140894
15.4,108.8,0.829079107382
15.4,108.9,0.510804743506
15.4,109.0,0.571327080019
15.5,107.0,0.888091653586
15.5,107.1,0.724139001221
15.5,107.2,3.41650953144
15.5,107.3,4.81491073966
15.5,107.4,5.06681056692
15.5,107.5,4.27875042334
15.5,107.6,6.23219862209
15.5,107.7,4.52918930724
15.5,107.8,5.14815662988
15.5,107.9,6.85974072665
15.5,108.0,2.8579586693
15.5,108.1,6.15180993034
15.5,108.2,15.3725356129
15.5,108.3,5.31385941523
15.5,108.4,3.49014381319
15.5,108.5,6.85876984243
15.5,108.6,2.79843850178
15.5,108.7,8.20437077292
15.5,108.8,3.61975408298
15.5,108.9,7.79018872975
15.5,109.0,6.28651386242
15.6,107.0,2.81816343125
15.6,107.1,1.73157451674
15.6,107.2,2.36182179255
15.6,107.3,4.52089625503
15.6,107.4,5.30211237631
15.6,107.5,5.27991246432
15.6,107.6,3.97959855012
15.6,107.7,5.32325908541
15.6,107.8,4.63972773962
15.6,107.9,6.0877918303
15.6,108.0,3.31080893242
15.6,108.1,4.03425237538
15.6,108.2,6.49594196678
15.6,108.3,2.27806607354
15.6,108.4,1.98748037685
15.6,108.5,2.2609855514
15.6,108.6,2.26526659727
15.6,108.7,0.991096425802
15.6,108.8,0.850507607683
15.6,108.9,1.06809751689
15.6,109.0,4.22518062965
15.7,107.0,124.736808613
15.7,107.1,141.658175434
15.7,107.2,20.1097531677
15.7,107.3,8.22574959648
15.7,107.4,5.17984692101
15.7,107.5,4.32938170339
15.7,107.6,11.1661889255
15.7,107.7,8.32762804627
15.7,107.8,3.38592262567
15.7,107.9,1.37716133148
15.7,108.0,1.18861444574
15.7,108.1,1.75836732332
15.7,108.2,5.41026284638
15.7,108.3,6.5980472099
15.7,108.4,7.54650143952
15.7,108.5,5.7719463834
15.7,108.6,4.27674409608
15.7,108.7,3.74990957743
15.7,108.8,4.24839860201
15.7,108.9,4.40866763146
15.7,109.0,7.0717767924
15.8,107.0,61.7126407265
15.8,107.1,29.3374846546
15.8,107.2,32.7146015489
15.8,107.3,37.6750722542
15.8,107.4,39.4074065388
15.8,107.5,38.4512342568
15.8,107.6,40.9096151465
15.8,107.7,36.9666157169
15.8,107.8,33.4513039178
15.8,107.9,30.6043416
15.8,108.0,26.9449590816
15.8,108.1,28.3001037254
15.8,108.2,50.8740534852
15.8,108.3,49.7512478731
15.8,108.4,113.030756151
15.8,108.5,132.311376964
15.8,108.6,114.944636643
15.8,108.7,95.4027590551
15.8,108.8,61.5562399426
15.8,108.9,95.7073640563
15.8,109.0,136.436653051
15.9,107.0,61.7928342036
15.9,107.1,61.8316701833
15.9,107.2,52.7534199581
15.9,107.3,39.8796563074
15.9,107.4,27.065341741
15.9,107.5,18.3070951053
15.9,107.6,25.9851012965
15.9,107.7,44.5967836027
15.9,107.8,58.6797090826
15.9,107.9,51.7338366454
15.9,108.0,54.092575061
15.9,108.1,55.0805559139
15.9,108.2,67.4282214158
15.9,108.3,65.3984460533
15.9,108.4,82.4335410074
15.9,108.5,74.0727436469
15.9,108.6,74.9365957054
15.9,108.7,79.8351019594
15.9,108.8,83.7456538975
15.9,108.9,83.5257639746
15.9,109.0,71.5532954686
16.0,107.0,34.5277376693
16.0,107.1,59.481002111
16.0,107.2,46.620648533
16.0,107.3,32.0606365354
16.0,107.4,43.10123232
16.0,107.5,55.3345917017
16.0,107.6,77.9911637921
16.0,107.7,84.2994496445
16.0,107.8,110.143014461
16.0,107.9,106.0647369
16.0,108.0,107.995945896
16.0,108.1,98.144397078
16.0,108.2,113.490569495
16.0,108.3,94.4749524091
16.0,108.4,93.3878656068
16.0,108.5,80.8039187779
16.0,108.6,69.0919207334
16.0,108.7,60.8003941644
16.0,108.8,64.5837086309
16.0,108.9,84.8909083586
16.0,109.0,76.0936138519
16.1,107.0,18.9670543838
16.1,107.1,16.0707382131
16.1,107.2,17.8394750711
16.1,107.3,14.8676203103
16.1,107.4,15.8407360492
16.1,107.5,15.160425303
