lat,lon,rainRate
14.0,107.0,2.03242136538
14.0,107.1,1.65447364748
14.0,107.2,1.52094188333
14.0,107.3,1.69219943136
14.0,107.4,1.60282512009
14.0,107.5,1.24480015039
14.0,107.6,1.24152417178
14.0,107.7,1.54748546891
14.0,107.8,1.68743225234
14.0,107.9,1.68602559599
14.0,108.0,1.47962331306
14.0,108.1,1.68381306273
14.0,108.2,1.62416446209
14.0,108.3,1.34930942953
14.0,108.4,1.33382028341
14.0,108.5,1.35991137289
14.0,108.6,1.64946392924
14.0,108.7,1.43808361888
14.0,108.8,1.30656960607
14.0,108.9,1.01071050763
14.0,109.0,1.17535203695
14.1,107.0,1.91014980711
14.1,107.1,1.76347622508
14.1,107.2,1.78489800612
14.1,107.3,2.11913750554
14.1,107.4,2.04409117578
14.1,107.5,1.96379086003
14.1,107.6,1.92757046595
14.1,107.7,2.31050539762
14.1,107.8,2.36107625812
14.1,107.9,2.29831603169
14.1,108.0,2.4503412284
14.1,108.1,2.37431511283
14.1,108.2,2.47518117726
14.1,108.3,2.30854234099
14.1,108.4,2.0783810392
14.1,108.5,2.01638384722
14.1,108.6,2.22994448617
14.1,108.7,1.97503401898
14.1,108.8,1.82729715109
14.1,108.9,1.90508286655
14.1,109.0,2.00926117413
14.2,107.0,1.23030440137
14.2,107.1,1.47257254645
14.2,107.2,1.39050749317
14.2,107.3,1.37894057855
14.2,107.4,1.37599717081
14.2,107.5,1.61234071571
14.2,107.6,1.67393953912
14.2,107.7,1.765098501
14.2,107.8,1.66266147816
14.2,107.9,1.75402636675
14.2,108.0,1.7017119698
14.2,108.1,1.82475536957
14.2,108.2,1.9722294081
14.2,108.3,1.96199993044
14.2,108.4,1.71136986744
14.2,108.5,1.74848283338
14.2,108.6,1.97419056483
14.2,108.7,1.94609528128
14.2,108.8,1.78747439571
14.2,108.9,2.02878878452
14.2,109.0,1.95181473717
14.3,107.0,1.75745529309
14.3,107.1,1.48764341976
14.3,107.2,1.45501172729
14.3,107.3,1.863360947
14.3,107.4,2.00320636295
14.3,107.5,1.80914091133
14.3,107.6,1.47973883897
14.3,107.7,1.0600289572
14.3,107.8,1.31699117972
14.3,107.9,1.36528820544
14.3,108.0,1.34922512621
14.3,108.1,1.28005527705
14.3,108.2,1.41020279378
14.3,108.3,1.52924036607
14.3,108.4,1.233481884
14.3,108.5,1.25692689791
14.3,108.6,1.21289206296
14.3,108.7,1.46583970636
14.3,108.8,1.56108663976
14.3,108.9,1.57858013734
14.3,109.0,1.60805257969
14.4,107.0,2.54779318208
14.4,107.1,2.67255643685
14.4,107.2,2.59279258439
14.4,107.3,2.57052321499
14.4,107.4,2.53418716416
14.4,107.5,2.24106873386
14.4,107.6,2.21799966972
14.4,107.7,1.73411575053
14.4,107.8,1.75251367036
