lat,lon,spi
14.0,107.0,0.015459500452
14.0,107.1,-0.0483550904319
14.0,107.2,-0.0209369064583
14.0,107.3,-0.202677879342
14.0,107.4,-0.156314849397
14.0,107.5,0.0501472647571
14.0,107.6,0.179135912767
14.0,107.7,0.309592869539
14.0,107.8,0.495812037607
14.0,107.9,0.871925592748
14.0,108.0,1.0224292081
14.0,108.1,1.01211827709
14.0,108.2,0.805409839493
14.0,108.3,0.827816735484
14.0,108.4,0.788529659443
14.0,108.5,0.764508694408
14.0,108.6,0.727231705985
14.0,108.7,0.623545746453
14.0,108.8,0.730551302384
14.0,108.9,0.614427827848
14.0,109.0,0.467746016057
14.1,107,0
14.1,107.0,-0.289186810287
14.1,107.1,-0.135391320226
14.1,107.2,-0.11375364407
14.1,107.3,0.0561741782433
14.1,107.4,-0.205468708787
14.1,107.5,-0.097398191638
14.1,107.6,-0.196725463427
14.1,107.7,-0.0211411968325
14.1,107.8,0.137393357723
14.1,107.9,0.0741093976933
14.1,108,0
14.1,108.0,0.137286616395
14.1,108.1,0.199870124332
14.1,108.2,0.107466663826
14.1,108.3,-0.0674380324042
14.1,108.4,0.0455136946101
14.1,108.5,0.0978517700308
14.1,108.6,-0.212572969143
14.1,108.7,-0.0555747024915
14.1,108.8,-0.0207734743192
14.1,108.9,-0.15962439434
14.1,109,0
14.1,109.0,-0.0805640762155
14.2,107,0
14.2,107.0,0.227136999158
14.2,107.1,0.235415017094
14.2,107.2,-0.0536022930566
14.2,107.3,-0.136783542777
14.2,107.4,-0.0282382567057
14.2,107.5,0.0730514499516
14.2,107.6,0.0767378136348
14.2,107.7,0.0685250949225
14.2,107.8,0.0891392280345
14.2,107.9,-0.14776320614
14.2,108,0
14.2,108.0,-0.141192487982
14.2,108.1,-0.0775562228232
14.2,108.2,-0.154544146723
14.2,108.3,-0.206362858841
14.2,108.4,-0.107523280009
14.2,108.5,-0.0806366383016
14.2,108.6,-0.347900566528
14.2,108.7,-0.341493482811
14.2,108.8,-0.304156748976
14.2,108.9,-0.164853484066
14.2,109,0
14.2,109.0,-0.315506625817
14.3,107,0
14.3,107.0,0.0389313471373
14.3,107.1,-0.080631960298
14.3,107.2,-0.0744090349773
14.3,107.3,-0.143790793622
14.3,107.4,0.157101433862
14.3,107.5,0.276786075862
14.3,107.6,-0.0678397714636
14.3,107.7,0.0894402107044
14.3,107.8,-0.294388732045
14.3,107.9,-0.301688009391
14.3,108,0
14.3,108.0,-0.181901519236
14.3,108.1,0.0644531929037
14.3,108.2,0.0620366306318
14.3,108.3,0.0723257120522
14.3,108.4,0.0875095099437
14.3,108.5,-0.105020404262
14.3,108.6,-0.0953242782536
14.3,108.7,0.211006813657
14.3,108.8,0.162457325674
14.3,108.9,0.290400853212
14.3,109,0
14.3,109.0,0.116830114161
14.4,107,0
14.4,107.0,-0.234287171183
14.4,107.1,-0.039033414159
14.4,107.2,0.0708678111132
14.4,107.3,0.0484406086962
14.4,107.4,0.0430319313118
14.4,107.5,0.154457490385
14.4,107.6,0.142453546047
14.4,107.7,0.0681868680544
14.4,107.8,0.0163525425789
14.4,107.9,0.0133806007599
14.4,108,0
14.4,108.0,0.00106226478275
14.4,108.1,-0.0224214584571
14.4,108.2,-0.0668987861261
14.4,108.3,-0.135978848941
14.4,108.4,-0.202313632175
14.4,108.5,-0.254215682791
14.4,108.6,-0.347312649594
14.4,108.7,-0.257596699964
14.4,108.8,-0.210140536116
14.4,108.9,-0.189629851358
14.4,109,0
14.4,109.0,-0.0123736775552
14.5,107,0
14.5,107.0,-0.102463356104
14.5,107.1,-0.172816982048
14.5,107.2,-0.27286408458
14.5,107.3,-0.110380893932
14.5,107.4,0.187557900862
14.5,107.5,0.177451552561
14.5,107.6,0.147414280821
14.5,107.7,0.249264406619
14.5,107.8,0.339705729244
14.5,107.9,0.188246057612
14.5,108,0
14.5,108.0,0.0889281439621
14.5,108.1,-0.0608709774779
14.5,108.2,-0.073205784842
14.5,108.3,-0.13573356908
14.5,108.4,-0.0345473148911
14.5,108.5,0.0762402310759
14.5,108.6,-0.0647969613203
14.5,108.7,-0.247931416814
14.5,108.8,-0.124606792936
14.5,108.9,-0.110013093319
14.5,109,0
14.5,109.0,-0.0681002482946
14.6,107,0
14.6,107.0,0.0404750809374
14.6,107.1,0.212117666057
14.6,107.2,-0.171351921454
14.6,107.3,0.0140466125961
14.6,107.4,-0.194911893905
14.6,107.5,-0.038119434835
14.6,107.6,0.0278175367718
14.6,107.7,-0.025821315752
14.6,107.8,0.0374719206708
14.6,107.9,0.18776920773
14.6,108,0
14.6,108.0,0.299505948139
14.6,108.1,0.485108002178
14.6,108.2,0.67151630801
14.6,108.3,0.675194566445
14.6,108.4,0.574840728599
14.6,108.5,0.570649061229
