lat,lon,spi
14.0,107.0,-0.8136050766
14.0,107.1,-0.762361221963
14.0,107.2,-0.738732039499
14.0,107.3,-0.140716653878
14.0,107.4,-0.128522611208
14.0,107.5,0.0756791556844
14.0,107.6,0.120434178719
14.0,107.7,0.169805353606
14.0,107.8,0.348058693533
14.0,107.9,0.459174664918
14.0,108.0,0.27124796736
14.0,108.1,0.502911773486
14.0,108.2,0.183160056731
14.0,108.3,0.199077937711
14.0,108.4,-0.09869711509
14.0,108.5,-0.0843333467892
14.0,108.6,-0.183163681903
14.0,108.7,0.0694867262272
14.0,108.8,0.397119421836
14.0,108.9,0.817301376972
14.0,109.0,0.746296660962
14.1,107,0
14.1,107.0,0.0323967685304
14.1,107.1,0.147172010315
14.1,107.2,-0.0412793281579
14.1,107.3,0.0454624610708
14.1,107.4,0.0386080639687
14.1,107.5,0.137348976531
14.1,107.6,-0.0144056088981
14.1,107.7,-0.0504747649675
14.1,107.8,0.260551758898
14.1,107.9,0.251104007583
14.1,108,0
14.1,108.0,0.464457663252
14.1,108.1,0.29699433962
14.1,108.2,0.0450571467427
14.1,108.3,0.491169006921
14.1,108.4,0.274934177212
14.1,108.5,0.462836413904
14.1,108.6,0.178913185575
14.1,108.7,0.292350610144
14.1,108.8,0.161076017903
14.1,108.9,-0.250402228738
14.1,109,0
14.1,109.0,-0.353694029385
14.2,107,0
14.2,107.0,0.064684577153
14.2,107.1,-0.386321116259
14.2,107.2,-0.620742005403
14.2,107.3,-0.114273706033
14.2,107.4,-0.0624449542153
14.2,107.5,-0.175975636621
14.2,107.6,-0.168191184461
14.2,107.7,0.0307584808953
14.2,107.8,-0.412201660655
14.2,107.9,-0.564398448395
14.2,108,0
14.2,108.0,-0.8759026172
14.2,108.1,-0.827399745211
14.2,108.2,-0.571284822166
14.2,108.3,-0.630972698857
14.2,108.4,-0.550100989411
14.2,108.5,-0.31700947816
14.2,108.6,0.115275413555
14.2,108.7,0.0795604691217
14.2,108.8,0.325833825661
14.2,108.9,0.311470236723
14.2,109,0
14.2,109.0,0.0694719814139
14.3,107,0
14.3,107.0,0.80938101263
14.3,107.1,0.665507095549
14.3,107.2,0.910555212435
14.3,107.3,0.948094865385
14.3,107.4,0.938647062256
14.3,107.5,0.681760381468
14.3,107.6,0.368238556911
14.3,107.7,0.0556721794442
14.3,107.8,0.0202505370763
14.3,107.9,-0.222116371185
14.3,108,0
14.3,108.0,-0.104762872072
14.3,108.1,-0.245534460989
14.3,108.2,-0.493820083139
14.3,108.3,-0.521666835846
14.3,108.4,-0.561951404145
14.3,108.5,-0.271176086624
14.3,108.6,-0.390460445144
14.3,108.7,-0.489050182683
14.3,108.8,-0.33456599627
14.3,108.9,-0.144305615931
14.3,109,0
14.3,109.0,-0.0359837392836
14.4,107,0
14.4,107.0,0.715689692388
14.4,107.1,0.710838740949
14.4,107.2,0.702418717316
14.4,107.3,0.683278707716
14.4,107.4,0.787839294107
14.4,107.5,0.776930834077
14.4,107.6,0.61589596838
14.4,107.7,0.747958591615
14.4,107.8,0.631104459549
14.4,107.9,0.633479811828
14.4,108,0
14.4,108.0,0.537778567633
14.4,108.1,0.490672368782
14.4,108.2,0.427479113872
14.4,108.3,0.54166520339
14.4,108.4,0.752149474161
14.4,108.5,0.758235204572
14.4,108.6,0.926580402543
14.4,108.7,1.05307844865
14.4,108.8,0.945503591888
14.4,108.9,0.861591605823
14.4,109,0
14.4,109.0,0.861164498398
14.5,107,0
14.5,107.0,1.37152169706
14.5,107.1,1.42559495654
14.5,107.2,1.21232258394
14.5,107.3,0.986556160919
14.5,107.4,1.31334123808
14.5,107.5,1.39070206891
14.5,107.6,1.18436557917
14.5,107.7,1.22638473535
14.5,107.8,1.22248371931
14.5,107.9,1.05937546936
14.5,108,0
14.5,108.0,1.41485807936
14.5,108.1,1.29100701449
14.5,108.2,1.00452091817
14.5,108.3,1.07693604028
14.5,108.4,0.979594031381
14.5,108.5,0.952076000244
14.5,108.6,0.944283778459
14.5,108.7,0.900833741851
14.5,108.8,0.888182291434
14.5,108.9,0.95875130386
14.5,109,0
14.5,109.0,0.838707718826
14.6,107,0
14.6,107.0,0.983740856755
