lat,lon,spi
14.0,107.0,0.045005584938
14.0,107.1,0.0516622691869
14.0,107.2,0.0822451967686
14.0,107.3,0.116056956501
14.0,107.4,0.0535835356527
14.0,107.5,0.0845522814799
14.0,107.6,0.211406801335
14.0,107.7,0.336806377882
14.0,107.8,0.232347037186
14.0,107.9,0.164424079413
14.0,108.0,0.287972202679
14.0,108.1,0.35482623737
14.0,108.2,0.43453191923
14.0,108.3,0.613523608769
14.0,108.4,0.512431783668
14.0,108.5,0.61568774633
14.0,108.6,0.545754041472
14.0,108.7,0.46943372233
14.0,108.8,0.57032230347
14.0,108.9,0.780872338418
14.0,109.0,0.810370927072
14.1,107,0
14.1,107.0,-0.724033115445
14.1,107.1,-0.668136240337
14.1,107.2,-0.463891593065
14.1,107.3,-0.408693196362
14.1,107.4,-0.402800475363
14.1,107.5,-0.498731606371
14.1,107.6,-0.447256166127
14.1,107.7,-0.37920012038
14.1,107.8,-0.325838347837
14.1,107.9,-0.228379510482
14.1,108,0
14.1,108.0,-0.093350515381
14.1,108.1,0.00676411159897
14.1,108.2,0.141802138016
14.1,108.3,0.181474882273
14.1,108.4,0.290180119396
14.1,108.5,0.258062855076
14.1,108.6,0.487933349593
14.1,108.7,0.220574199506
14.1,108.8,0.439837197156
14.1,108.9,0.228167711603
14.1,109,0
14.1,109.0,0.125875973779
14.2,107,0
14.2,107.0,-0.124266578589
14.2,107.1,-0.163133587198
14.2,107.2,-0.0368671735398
14.2,107.3,-0.0355145230322
14.2,107.4,0.105866454199
14.2,107.5,0.147424890492
14.2,107.6,0.153861027378
14.2,107.7,0.119470171051
14.2,107.8,0.0308161293656
14.2,107.9,0.0376677484009
14.2,108,0
14.2,108.0,0.0346158914055
14.2,108.1,-0.0572232015067
14.2,108.2,-0.116978856113
14.2,108.3,-0.354038029831
14.2,108.4,-0.466100318044
14.2,108.5,-0.536266047905
14.2,108.6,-0.36711607204
14.2,108.7,-0.403018416593
14.2,108.8,-0.552561624477
14.2,108.9,-0.628572614904
14.2,109,0
14.2,109.0,-0.818801905743
14.3,107,0
