lat,lon,rainRate
14.0,107.0,4.4640753828
14.0,107.1,4.43301504292
14.0,107.2,4.47082069609
14.0,107.3,5.11886684038
14.0,107.4,4.65065062698
14.0,107.5,4.80969667993
14.0,107.6,4.639403434
14.0,107.7,4.37709277251
14.0,107.8,4.1463818152
14.0,107.9,4.41701822844
14.0,108.0,4.52107285918
14.0,108.1,4.57957246667
14.0,108.2,4.61215158552
14.0,108.3,4.47040852858
14.0,108.4,4.50891359011
14.0,108.5,4.89372238074
14.0,108.6,4.58745036786
14.0,108.7,4.68711720058
14.0,108.8,5.95164277917
14.0,108.9,4.92115691816
14.0,109.0,4.89444904309
14.1,107.0,6.19026728394
14.1,107.1,6.22141937679
14.1,107.2,6.51830810262
14.1,107.3,6.58187893685
14.1,107.4,6.48195212404
14.1,107.5,6.00551700825
14.1,107.6,5.89219906693
14.1,107.7,5.9942707154
14.1,107.8,6.10641785664
14.1,107.9,6.12298763031
14.1,108.0,6.33239494264
14.1,108.1,6.11059529008
14.1,108.2,6.02644067258
14.1,108.3,5.77374573704
14.1,108.4,5.48431926104
14.1,108.5,4.9381244774
14.1,108.6,5.14858501311
14.1,108.7,4.56544709206
14.1,108.8,4.50661906798
14.1,108.9,4.31561514176
14.1,109.0,4.37127728574
14.2,107.0,8.80792721733
14.2,107.1,8.50511187408
14.2,107.2,8.64229344903
14.2,107.3,9.19599861279
14.2,107.4,9.26145584218
14.2,107.5,9.15690592071
14.2,107.6,8.89977238746
14.2,107.7,8.33546655532
14.2,107.8,8.2830549035
14.2,107.9,7.89279364923
14.2,108.0,7.72232400579
14.2,108.1,7.26429221837
14.2,108.2,7.1400017282
14.2,108.3,7.2518075055
14.2,108.4,7.4300640006
14.2,108.5,7.05490495125
14.2,108.6,7.17177490378
14.2,108.7,7.24627702986
14.2,108.8,7.05519807595
14.2,108.9,6.81393669941
14.2,109.0,6.70602070191
14.3,107.0,9.4546886161
14.3,107.1,8.88896923326
14.3,107.2,8.8045644816
14.3,107.3,8.92997702397
14.3,107.4,9.10040543787
14.3,107.5,9.04191901535
14.3,107.6,9.56045250525
14.3,107.7,9.73618049268
14.3,107.8,9.90820818115
14.3,107.9,9.99774245545
14.3,108.0,10.0026570553
14.3,108.1,9.69696045562
14.3,108.2,9.37207067024
14.3,108.3,9.25529059034
14.3,108.4,8.91066946241
14.3,108.5,9.01182003936
14.3,108.6,8.89554101974
14.3,108.7,8.89187756367
14.3,108.8,9.50556935742
14.3,108.9,9.30213322118
14.3,109.0,8.96288901381
14.4,107.0,7.73854506155
14.4,107.1,8.03308176808
14.4,107.2,7.97929120809
14.4,107.3,8.60639684927
14.4,107.4,9.07121519372
14.4,107.5,8.62775598047
14.4,107.6,8.49776342604
14.4,107.7,8.28336095018
14.4,107.8,8.06754758302
14.4,107.9,8.76248836704
14.4,108.0,8.36024381034
14.4,108.1,8.42762109172
14.4,108.2,8.41592492163
14.4,108.3,8.19675412588
14.4,108.4,8.59976866748
14.4,108.5,8.58381968969
14.4,108.6,8.55220535048
14.4,108.7,8.9205382634
14.4,108.8,9.0208971817
14.4,108.9,9.55457077362
14.4,109.0,9.01838465221
14.5,107.0,7.25701512396
14.5,107.1,7.38624529354
14.5,107.2,7.11468304612
14.5,107.3,7.23112397827
14.5,107.4,7.23896056274
14.5,107.5,6.32399662631
14.5,107.6,6.25044009753
14.5,107.7,6.72073002509
14.5,107.8,6.7294796349
14.5,107.9,6.69354394579
14.5,108.0,6.94418111257
14.5,108.1,6.96052733669
14.5,108.2,6.82489493792
14.5,108.3,6.89269720856
14.5,108.4,6.90273948293
14.5,108.5,7.43701760308
14.5,108.6,7.98672529531
14.5,108.7,7.65234091773
14.5,108.8,7.98435156036
14.5,108.9,7.76462824375
14.5,109.0,7.85615882603
14.6,107.0,5.41708257096
14.6,107.1,5.2859714129
14.6,107.2,5.53149098158
14.6,107.3,6.20423902967
14.6,107.4,6.34258323628
14.6,107.5,6.3123312341
14.6,107.6,6.16978877643
14.6,107.7,6.03985247063
14.6,107.8,6.42651767842
14.6,107.9,6.82927316427
14.6,108.0,6.82011447684
14.6,108.1,6.84902160731
14.6,108.2,6.97699135751
14.6,108.3,7.28786042146
14.6,108.4,8.29476103
14.6,108.5,7.98811402451
14.6,108.6,7.62469061976
14.6,108.7,6.91937714862
14.6,108.8,7.51467450941
14.6,108.9,7.08779903129
14.6,109.0,7.36361989798
14.7,107.0,3.91839504987
14.7,107.1,3.80160161201
14.7,107.2,4.33452529693
14.7,107.3,4.43290808517
14.7,107.4,4.4912491818
14.7,107.5,4.90182866901
14.7,107.6,4.70210120128
14.7,107.7,5.19078356214
14.7,107.8,5.66546654073
14.7,107.9,5.84936413844
14.7,108.0,6.31239138846
14.7,108.1,5.7509942269
14.7,108.2,5.58349526394
14.7,108.3,5.87028554757
14.7,108.4,5.86458223499
14.7,108.5,5.24780780729
14.7,108.6,4.94747991569
14.7,108.7,4.9795585809
14.7,108.8,5.12022506283
14.7,108.9,5.71290719125
14.7,109.0,5.6777095446
14.8,107.0,4.84794115601
14.8,107.1,5.19902458484
14.8,107.2,5.09138605092
14.8,107.3,4.88670004345
14.8,107.4,4.61342570744
14.8,107.5,5.05341975391
14.8,107.6,4.89727754425
14.8,107.7,4.56339828577
14.8,107.8,4.80221505277
14.8,107.9,4.64116626978
14.8,108.0,4.94735225011
14.8,108.1,4.61761352583
14.8,108.2,4.36296685738
14.8,108.3,4.0607985286
14.8,108.4,4.50458755041
14.8,108.5,4.02753422037
14.8,108.6,3.87316250172
14.8,108.7,4.10614140262
14.8,108.8,4.41726749844
14.8,108.9,4.56480285327
14.8,109.0,4.21534920577
14.9,107.0,3.52271021181
14.9,107.1,3.94814622519
14.9,107.2,3.89983691508
14.9,107.3,3.76750317193
14.9,107.4,3.95427628187
14.9,107.5,3.80170229636
14.9,107.6,3.73109863116
14.9,107.7,3.76834278996
14.9,107.8,3.83657816704
14.9,107.9,3.9420221753
14.9,108.0,3.8422654157
14.9,108.1,4.17079469672
14.9,108.2,4.32816966809
14.9,108.3,4.45483979583
14.9,108.4,4.46657442534
14.9,108.5,4.54882669263
14.9,108.6,4.20496079326
14.9,108.7,4.19371964643
14.9,108.8,4.7159221319
14.9,108.9,4.80784719414
14.9,109.0,5.06597211468
15.0,107.0,2.34571993537
15.0,107.1,1.93920004019
15.0,107.2,1.96162952902
15.0,107.3,2.07660721825
15.0,107.4,2.1563907339
15.0,107.5,2.78033347812
15.0,107.6,3.02561949007
15.0,107.7,3.34108628042
15.0,107.8,3.77115541592
15.0,107.9,3.41587038577
15.0,108.0,3.26140654841
15.0,108.1,4.1091167971
15.0,108.2,4.02039037854
15.0,108.3,3.78733610013
15.0,108.4,3.41879298585
15.0,108.5,3.68873988773
15.0,108.6,3.37676967913
15.0,108.7,3.15131015074
15.0,108.8,3.46163221082
15.0,108.9,3.80024045985
15.0,109.0,4.1251241467
15.1,107.0,0.844321524724
15.1,107.1,1.18294771388
15.1,107.2,0.96149039641
15.1,107.3,0.806914324872
15.1,107.4,1.00727468985
15.1,107.5,1.37775726244
15.1,107.6,1.16244732845
15.1,107.7,1.27109224536
15.1,107.8,1.5639253594
15.1,107.9,1.44483266957
15.1,108.0,1.45798832597
15.1,108.1,1.34026484378
15.1,108.2,1.38188301725
15.1,108.3,1.38495737314
15.1,108.4,1.39652333781
15.1,108.5,1.53783411114
15.1,108.6,1.63817413501
15.1,108.7,1.63919750461
15.1,108.8,1.8630999038
15.1,108.9,2.52686626511
15.1,109.0,2.49008802418
15.2,107.0,1.30432044179
15.2,107.1,1.27426623565
15.2,107.2,1.27793971682
15.2,107.3,1.41995157395
15.2,107.4,1.36057127453
15.2,107.5,1.21660193428
15.2,107.6,1.45173623459
15.2,107.7,1.28939292976
15.2,107.8,1.04899746925
15.2,107.9,0.800265952945
15.2,108.0,0.914319182979
15.2,108.1,0.899082959746
15.2,108.2,0.752390192356
15.2,108.3,0.771666004322
15.2,108.4,0.728908492951
15.2,108.5,0.669226001482
15.2,108.6,0.611300737131
15.2,108.7,0.566008904018
15.2,108.8,0.592502361163
15.2,108.9,0.585740067065
15.2,109.0,0.775157692027
15.3,107.0,1.591810663
15.3,107.1,1.30315591954
15.3,107.2,1.36231534183
15.3,107.3,1.47511970391
15.3,107.4,1.62775408989
15.3,107.5,1.63627327234
15.3,107.6,1.62404443184
15.3,107.7,1.4274139948
15.3,107.8,1.52603862761
15.3,107.9,1.83866413031
15.3,108.0,1.74234395288
15.3,108.1,1.50557245221
15.3,108.2,1.35847639642
15.3,108.3,1.13449701219
15.3,108.4,1.26117540651
15.3,108.5,1.36496840068
15.3,108.6,1.44984753267
15.3,108.7,1.3742569082
15.3,108.8,1.05146153923
15.3,108.9,1.21936280536
15.3,109.0,1.35257895058
15.4,107.0,1.18295396864
15.4,107.1,1.34870292526
15.4,107.2,1.38582195831
15.4,107.3,1.36689685052
15.4,107.4,1.27951628505
15.4,107.5,1.40692768886
15.4,107.6,1.41624173475
15.4,107.7,1.47771256045
15.4,107.8,1.51356521947
15.4,107.9,1.54354812205
15.4,108.0,1.35862134094
15.4,108.1,1.37648407603
15.4,108.2,1.40812853957
15.4,108.3,1.94034233969
15.4,108.4,1.86697927304
15.4,108.5,1.66825763159
15.4,108.6,1.7399186783
15.4,108.7,1.55685071973
15.4,108.8,1.74330950796
15.4,108.9,1.64284642087
15.4,109.0,1.53561134578
15.5,107.0,2.49092130084
15.5,107.1,2.38142863306
15.5,107.2,2.31038295943
15.5,107.3,2.39228460076
15.5,107.4,2.40034800826
15.5,107.5,1.75879714452
15.5,107.6,1.66820026329
15.5,107.7,1.91114831367
15.5,107.8,1.878366258
15.5,107.9,2.12517598225
15.5,108.0,2.25938777532
15.5,108.1,2.12350934907
15.5,108.2,2.00153416558
15.5,108.3,1.90496249544
15.5,108.4,1.92508373689
15.5,108.5,1.59943639033
15.5,108.6,1.66151580238
15.5,108.7,1.76373584545
15.5,108.8,1.45778906951
15.5,108.9,1.30744404602
15.5,109.0,1.34040585603
15.6,107.0,1.43852967926
15.6,107.1,1.46363270562
15.6,107.2,1.16809228342
15.6,107.3,1.49287421629
15.6,107.4,1.37676003948
15.6,107.5,1.62175347656
15.6,107.6,1.39805985615
15.6,107.7,1.60801658034
15.6,107.8,1.65342489304
15.6,107.9,1.80986438273
15.6,108.0,1.52126872959
15.6,108.1,1.27285938384
15.6,108.2,1.32257840177
15.6,108.3,1.55726930499
15.6,108.4,1.67110212706
15.6,108.5,1.94003438111
15.6,108.6,2.61638092203
15.6,108.7,2.40036351047
15.6,108.8,2.67156828661
15.6,108.9,2.24980346544
15.6,109.0,2.1835832675
15.7,107.0,3.29254352162
15.7,107.1,3.28055621614
15.7,107.2,3.27496690955
15.7,107.3,2.23376123607
15.7,107.4,2.0316633638
15.7,107.5,1.69280324108
15.7,107.6,1.63518926752
15.7,107.7,1.08825692534
15.7,107.8,1.11555634625
15.7,107.9,0.924733694643
15.7,108.0,1.26489031874
15.7,108.1,1.56101736496
15.7,108.2,1.43709373381
15.7,108.3,1.40810767189
15.7,108.4,1.08213218441
15.7,108.5,1.4973320947
15.7,108.6,1.51539931865
15.7,108.7,1.44652091409
15.7,108.8,1.45068080956
15.7,108.9,1.44805214321
15.7,109.0,1.56586146611
15.8,107.0,3.19325757632
15.8,107.1,3.25976646296
15.8,107.2,3.39130590786
15.8,107.3,3.80429322273
15.8,107.4,4.06370325014
15.8,107.5,4.1791963852
15.8,107.6,4.04845449375
15.8,107.7,3.78737062903
15.8,107.8,3.74864372297
15.8,107.9,3.67872051324
15.8,108.0,3.50133558759
15.8,108.1,3.31121195713
15.8,108.2,3.3715848492
15.8,108.3,3.61347946338
15.8,108.4,3.66025816021
15.8,108.5,3.81748305331
15.8,108.6,3.22173605254
15.8,108.7,3.25213740533
15.8,108.8,3.186931832
15.8,108.9,3.21001016372
15.8,109.0,3.05423142982
15.9,107.0,5.67249227455
15.9,107.1,5.90814563259
15.9,107.2,5.9395380551
15.9,107.3,5.42960999627
15.9,107.4,5.84864476207
15.9,107.5,5.085749208
15.9,107.6,4.79575321963
15.9,107.7,4.12847276311
15.9,107.8,3.92986739776
15.9,107.9,3.99610078707
15.9,108.0,4.12906238157
15.9,108.1,4.01020961744
15.9,108.2,3.96204902697
15.9,108.3,4.13908760529
15.9,108.4,3.87698494457
15.9,108.5,3.58697301429
15.9,108.6,3.45310641918
15.9,108.7,3.57495371532
15.9,108.8,3.30653709779
15.9,108.9,3.03141953354
15.9,109.0,3.17049024999
16.0,107.0,3.90922257863
16.0,107.1,4.37246121652
16.0,107.2,4.29780724272
16.0,107.3,4.41597543331
16.0,107.4,5.12658256665
16.0,107.5,5.20322253322
16.0,107.6,5.51411440456
16.0,107.7,5.53054860304
16.0,107.8,5.62522784993
16.0,107.9,5.2658665115
16.0,108.0,5.31028750539
16.0,108.1,5.4915101761
16.0,108.2,6.35717010288
16.0,108.3,6.49334520753
16.0,108.4,6.22981954366
16.0,108.5,5.76690696925
16.0,108.6,5.69383830577
16.0,108.7,5.5848126784
16.0,108.8,5.70034080977
