name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,1.56642084091
Hoi An,15.876666666667,108.33527777778,1.05513521431
Giao Thuy,15.84166667,108.1344444,0.880545252912
Ai Nghia,15.88138889,108.1102778,0.784396294274
Cau Lau,15.85805556,108.2733333,1.32984181961
Kham Duc,15.445,107.7936111,0.260359451189
Tra My,15.3372,108.222,1.44029937033
Nong Son,15.7025,108.0341667,1.28620506444
Da Nang,16.03,108.18,1.70007113863
Cam Le,16.01083333,108.2058333,1.66636405335
Thanh My,15.766666666667,107.83055555556,0.942117879043
