name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-1.21477004732
Hoi An,15.876666666667,108.33527777778,-0.975341946014
Giao Thuy,15.84166667,108.1344444,-0.620392036317
Ai Nghia,15.88138889,108.1102778,-0.486456471231
Cau Lau,15.85805556,108.2733333,-0.656632866951
Kham Duc,15.445,107.7936111,-0.00348657107901
Tra My,15.3372,108.222,-0.650409079661
Nong Son,15.7025,108.0341667,-0.0231921083934
Da Nang,16.03,108.18,-1.25016392029
Cam Le,16.01083333,108.2058333,-1.32387620221
Thanh My,15.766666666667,107.83055555556,-0.754974111853
