name,lat,lon,spi
Tra My,15.3372,108.222,0.856620458657
Kham Duc,15.445,107.7936111,1.44498611321
Tien Phuoc,15.48833333,108.3077778,0.917947116009
Nong Son,15.7025,108.0341667,1.39986672323
Thanh My,15.766666666667,107.83055555556,1.45793074769
Giao Thuy,15.84166667,108.1344444,0.474931501745
Cau Lau,15.85805556,108.2733333,0.809954957918
Hoi An,15.876666666667,108.33527777778,0.132457420098
Ai Nghia,15.88138889,108.1102778,0.987759474482
Cam Le,16.01083333,108.2058333,1.61027324413
Da Nang,16.03,108.18,1.40850448426
