name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-1.58857110024
Hoi An,15.876666666667,108.33527777778,-0.618293564966
Giao Thuy,15.84166667,108.1344444,-0.605336082252
Ai Nghia,15.88138889,108.1102778,-1.31410742477
Cau Lau,15.85805556,108.2733333,-0.575145352873
Kham Duc,15.445,107.7936111,1.30351059175
Tra My,15.3372,108.222,0.115004418354
Nong Son,15.7025,108.0341667,0.236956014566
Da Nang,16.03,108.18,-0.679181664491
Cam Le,16.01083333,108.2058333,0.378885403116
Thanh My,15.766666666667,107.83055555556,0.169622892324
