name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,0.313027393897
Hoi An,15.876666666667,108.33527777778,0.897898921605
Giao Thuy,15.84166667,108.1344444,1.04714888562
Ai Nghia,15.88138889,108.1102778,0.516385932934
Cau Lau,15.85805556,108.2733333,0.725745454949
Kham Duc,15.445,107.7936111,0.754283940065
Tra My,15.3372,108.222,0.31097195123
Nong Son,15.7025,108.0341667,1.34882866657
Da Nang,16.03,108.18,0.0927469533277
Cam Le,16.01083333,108.2058333,0.0737451946597
Thanh My,15.766666666667,107.83055555556,0.942446930635
