name,lat,lon,spi
Tra My,15.3372,108.222,0.232941217311
Kham Duc,15.445,107.7936111,1.27292430082
Tien Phuoc,15.48833333,108.3077778,0.155370543049
Nong Son,15.7025,108.0341667,-0.251805089067
Thanh My,15.766666666667,107.83055555556,-0.475801518997
Giao Thuy,15.84166667,108.1344444,0.98203153674
Cau Lau,15.85805556,108.2733333,0.836451508291
Hoi An,15.876666666667,108.33527777778,0.627106689219
Ai Nghia,15.88138889,108.1102778,0.895835437132
Cam Le,16.01083333,108.2058333,1.55544499161
Da Nang,16.03,108.18,1.12406667607
