name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-0.273255089051
Hoi An,15.876666666667,108.33527777778,-1.49553136557
Giao Thuy,15.84166667,108.1344444,-1.32418559776
Ai Nghia,15.88138889,108.1102778,-1.36813041314
Cau Lau,15.85805556,108.2733333,-1.70164704234
Kham Duc,15.445,107.7936111,-0.6332361957
Tra My,15.3372,108.222,-0.782363764114
Nong Son,15.7025,108.0341667,-1.18262978601
Da Nang,16.03,108.18,-1.15492808394
Cam Le,16.01083333,108.2058333,-1.26812121154
Thanh My,15.766666666667,107.83055555556,-1.00264237046
