name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,1.05340016378
Hoi An,15.876666666667,108.33527777778,0.0548515619009
Giao Thuy,15.84166667,108.1344444,0.237008154814
Ai Nghia,15.88138889,108.1102778,-0.410437040622
Cau Lau,15.85805556,108.2733333,-0.0250815998919
Kham Duc,15.445,107.7936111,-0.433543930758
Tra My,15.3372,108.222,0.119385036807
Nong Son,15.7025,108.0341667,0.305973942776
Da Nang,16.03,108.18,-0.251614958041
Cam Le,16.01083333,108.2058333,-0.191915549621
Thanh My,15.766666666667,107.83055555556,0.140699631809
