name,lat,lon,spi
Tra My,15.3372,108.222,0.448642026627
Kham Duc,15.445,107.7936111,-0.359986811473
Tien Phuoc,15.48833333,108.3077778,-0.345698853904
Nong Son,15.7025,108.0341667,-1.27323399716
Thanh My,15.766666666667,107.83055555556,-0.675905238268
Giao Thuy,15.84166667,108.1344444,0.959791112592
Cau Lau,15.85805556,108.2733333,0.722240671435
Hoi An,15.876666666667,108.33527777778,1.00141307724
Ai Nghia,15.88138889,108.1102778,0.635681054019
Cam Le,16.01083333,108.2058333,0.840849225241
Da Nang,16.03,108.18,1.50120651506
