name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-1.18940249803
Hoi An,15.876666666667,108.33527777778,-0.826462051237
Giao Thuy,15.84166667,108.1344444,-0.253568642819
Ai Nghia,15.88138889,108.1102778,-0.544557406395
Cau Lau,15.85805556,108.2733333,-0.461598977186
Kham Duc,15.445,107.7936111,-0.517359695249
Tra My,15.3372,108.222,-0.656588746421
Nong Son,15.7025,108.0341667,-0.49740643154
Da Nang,16.03,108.18,-0.870084084506
Cam Le,16.01083333,108.2058333,-0.745131062079
Thanh My,15.766666666667,107.83055555556,-0.275217038121
