name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,0.369578940062
Hoi An,15.876666666667,108.33527777778,-0.0229246210507
Giao Thuy,15.84166667,108.1344444,1.34385447124
Ai Nghia,15.88138889,108.1102778,0.812001586021
Cau Lau,15.85805556,108.2733333,1.26036831776
Kham Duc,15.445,107.7936111,0.33822146724
Tra My,15.3372,108.222,1.44861663532
Nong Son,15.7025,108.0341667,-0.541826998556
Da Nang,16.03,108.18,2.52859221265
Cam Le,16.01083333,108.2058333,1.52293850793
Thanh My,15.766666666667,107.83055555556,0.212835766199
