name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-0.456675655551
Hoi An,15.876666666667,108.33527777778,0.691922136345
Giao Thuy,15.84166667,108.1344444,0.222351204909
Ai Nghia,15.88138889,108.1102778,0.346725763896
Cau Lau,15.85805556,108.2733333,0.628073630825
Kham Duc,15.445,107.7936111,-0.46300529782
Tra My,15.3372,108.222,-0.116916932368
Nong Son,15.7025,108.0341667,-0.151883853187
Da Nang,16.03,108.18,0.545916300833
Cam Le,16.01083333,108.2058333,0.856179483301
Thanh My,15.766666666667,107.83055555556,-0.0332696719062
