name,lat,lon,spi
Tra My,15.3372,108.222,-0.448758257682
Kham Duc,15.445,107.7936111,-0.314468847457
Tien Phuoc,15.48833333,108.3077778,0.0592338287965
Nong Son,15.7025,108.0341667,0.415112895308
Thanh My,15.766666666667,107.83055555556,0.124742583061
Giao Thuy,15.84166667,108.1344444,0.260173710292
Cau Lau,15.85805556,108.2733333,0.263539095025
Hoi An,15.876666666667,108.33527777778,0.206094250342
Ai Nghia,15.88138889,108.1102778,-0.468338845865
Cam Le,16.01083333,108.2058333,-0.174444959615
Da Nang,16.03,108.18,-0.235064072371
