name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,0.788099162017
Hoi An,15.876666666667,108.33527777778,0.738223578034
Giao Thuy,15.84166667,108.1344444,0.353773150471
Ai Nghia,15.88138889,108.1102778,0.201864614186
Cau Lau,15.85805556,108.2733333,0.658468756838
Kham Duc,15.445,107.7936111,0.0561981258176
Tra My,15.3372,108.222,0.780241470271
Nong Son,15.7025,108.0341667,0.803839715983
Da Nang,16.03,108.18,0.82681849235
Cam Le,16.01083333,108.2058333,0.86383727588
Thanh My,15.766666666667,107.83055555556,0.60776686195
