name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-0.834199197014
Hoi An,15.876666666667,108.33527777778,0.346466632235
Giao Thuy,15.84166667,108.1344444,0.0589107559296
Ai Nghia,15.88138889,108.1102778,-0.0161279381457
Cau Lau,15.85805556,108.2733333,-0.104393179925
Kham Duc,15.445,107.7936111,0.35985503383
Tra My,15.3372,108.222,-0.568522494548
Nong Son,15.7025,108.0341667,-0.136714186435
Da Nang,16.03,108.18,-0.224373591797
Cam Le,16.01083333,108.2058333,-0.479860433979
Thanh My,15.766666666667,107.83055555556,-0.569771369248
