name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,0.284160359113
Hoi An,15.876666666667,108.33527777778,-0.397749709761
Giao Thuy,15.84166667,108.1344444,-0.216015579731
Ai Nghia,15.88138889,108.1102778,-0.704798337071
Cau Lau,15.85805556,108.2733333,-0.205802129875
Kham Duc,15.445,107.7936111,-0.375393525157
Tra My,15.3372,108.222,0.062302105149
Nong Son,15.7025,108.0341667,-0.732716756283
Da Nang,16.03,108.18,-0.366935164416
Cam Le,16.01083333,108.2058333,-0.668666470131
Thanh My,15.766666666667,107.83055555556,-0.655892524259
