name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-0.71171536532
Hoi An,15.876666666667,108.33527777778,0.140452436184
Giao Thuy,15.84166667,108.1344444,0.100468801207
Ai Nghia,15.88138889,108.1102778,0.252074289759
Cau Lau,15.85805556,108.2733333,-0.157151851294
Kham Duc,15.445,107.7936111,0.0974772687784
Tra My,15.3372,108.222,-0.841951424816
Nong Son,15.7025,108.0341667,-0.177044146096
Da Nang,16.03,108.18,-0.0415480663684
Cam Le,16.01083333,108.2058333,-0.634424509585
Thanh My,15.766666666667,107.83055555556,-0.872198823513
